"name","ID","Apical_Buds_2h_vs_Apical_Buds_0h_p.val","Axillary_Buds_0h_vs_Apical_Buds_0h_p.val","Axillary_Buds_2h_vs_Axillary_Buds_0h_p.val","Apical_Buds_2h_vs_Apical_Buds_0h_p.adj","Axillary_Buds_0h_vs_Apical_Buds_0h_p.adj","Axillary_Buds_2h_vs_Axillary_Buds_0h_p.adj","Apical_Buds_2h_vs_Apical_Buds_0h_significant","Axillary_Buds_0h_vs_Apical_Buds_0h_significant","Axillary_Buds_2h_vs_Axillary_Buds_0h_significant","significant","Apical_Buds_2h_vs_Apical_Buds_0h_ratio","Axillary_Buds_0h_vs_Apical_Buds_0h_ratio","Axillary_Buds_2h_vs_Axillary_Buds_0h_ratio","Apical_Buds_0h_centered","Apical_Buds_2h_centered","Axillary_Buds_0h_centered","Axillary_Buds_2h_centered"
"A0A9D4VLX9_PEA","A0A9D4VLX9",0.948075253364507,0.000166370476956378,0.000227608814467634,0.996,0.00196,0.00378,FALSE,TRUE,TRUE,TRUE,0.0142,1.37,-1.17,-0.432,-0.418,0.939,-0.233
"A0A9D4VLY0_PEA","A0A9D4VLY0",0.62638727261204,0.849259479814661,0.000432291617759549,0.994,0.926,0.00564,FALSE,FALSE,TRUE,TRUE,-0.135,0.0523,1.34,-0.358,-0.493,-0.306,1.04
"A0A9D4VLZ0_PEA","A0A9D4VLZ0",0.884089444493359,0.00731582833599843,0.120748780470184,0.996,0.0332,0.3,FALSE,TRUE,FALSE,TRUE,0.0484,-1.14,0.498,0.471,0.519,-0.666,-0.168
"A0A9D4VM10_PEA","A0A9D4VM10",0.149524064906924,0.00674122977955834,0.00033804995894171,0.776,0.0309,0.0049,FALSE,TRUE,TRUE,TRUE,0.451,-1.02,1.49,0.0275,0.479,-0.991,0.494
"A0A9D4VM22_PEA","A0A9D4VM22",0.0158043754399865,0.00117301231500327,0.345868537255183,0.444,0.00787,0.583,FALSE,TRUE,FALSE,TRUE,1.95,3.12,-0.577,-2.08,-0.126,1.04,0.466
"A0A9D4VMA8_PEA","A0A9D4VMA8",0.394251365460117,3.23300104331939e-05,0.000676254396438689,0.919,0.00066,0.00754,FALSE,TRUE,TRUE,TRUE,-0.203,1.83,-1.06,-0.653,-0.856,1.18,0.114
"A0A9D4VME0_PEA","A0A9D4VME0",0.465404247749354,0.953991613134576,9.45805885110258e-05,0.951,0.978,0.00231,FALSE,FALSE,TRUE,TRUE,-0.15,-0.0117,-1.23,0.382,0.232,0.37,-0.857
"A0A9D4VME1_PEA","A0A9D4VME1",0.0426898687595574,0.651613806894247,0.00413899111775737,0.578,0.812,0.0269,FALSE,FALSE,TRUE,TRUE,-0.64,0.125,-0.937,0.362,-0.278,0.487,-0.45
"A0A9D4VMF3_PEA.1","A0A9D4VMF3",0.0152843435848538,0.00954489984379579,0.151564584320684,0.437,0.0407,0.349,FALSE,TRUE,FALSE,TRUE,3.67,4.04,-1.7,-2.74,0.931,1.3,-0.403
"A0A9D4VMK6_PEA","A0A9D4VMK6",0.41904508359285,0.000673033480497558,0.125756376386995,0.929,0.00521,0.308,FALSE,TRUE,FALSE,TRUE,-0.182,-1.13,0.327,0.578,0.395,-0.554,-0.227
"A0A9D4VMM3_PEA","A0A9D4VMM3",0.469998011120624,0.000187774678199717,0.0220974896428968,0.953,0.00212,0.0903,FALSE,TRUE,FALSE,TRUE,0.133,1.12,-0.442,-0.526,-0.393,0.592,0.151
"A0A9D4VMS5_PEA","A0A9D4VMS5",0.712106662982472,0.00177166489004406,0.00827823219681315,0.996,0.011,0.0436,FALSE,TRUE,TRUE,TRUE,0.0862,1.02,-0.696,-0.391,-0.305,0.63,-0.0653
"A0A9D4VMV8_PEA","A0A9D4VMV8",0.234893994698849,0.163702621050704,0.000386896313057004,0.846,0.338,0.00537,FALSE,FALSE,TRUE,TRUE,-0.276,-0.329,1.1,-0.0462,-0.322,-0.375,0.728
"A0A9D4VMW8_PEA","A0A9D4VMW8",0.750155614614651,0.0758509484216387,0.00206763989538758,0.996,0.197,0.0164,FALSE,FALSE,TRUE,TRUE,0.276,-1.7,3.31,-0.0501,0.226,-1.75,1.56
"A0A9D4VMZ0_PEA","A0A9D4VMZ0",0.183311115592167,6.67369295421356e-07,9.44238513400361e-07,0.801,8.14e-05,0.000138,FALSE,TRUE,TRUE,TRUE,0.3,2.77,-2.37,-0.945,-0.645,1.82,-0.547
"A0A9D4VMZ2_PEA","A0A9D4VMZ2",0.763689464847491,0.00136117963644801,0.22222931514451,0.996,0.00887,0.449,FALSE,TRUE,FALSE,TRUE,-0.0503,-0.765,0.191,0.379,0.329,-0.386,-0.195
"A0A9D4VN19_PEA","A0A9D4VN19",0.0907528142905047,0.0837386233129375,0.000246111518756579,0.692,0.211,0.00398,FALSE,FALSE,TRUE,TRUE,-0.455,-0.467,1.3,0.024,-0.431,-0.443,0.858
"A0A9D4VN70_PEA","A0A9D4VN70",0.03829433443044,0.00328052370960913,8.06698430297476e-07,0.565,0.0176,0.000137,FALSE,TRUE,TRUE,TRUE,0.483,0.802,2.3,-1.2,-0.713,-0.394,1.9
"A0A9D4VN94_PEA","A0A9D4VN94",0.466496488391648,0.0533323536811552,3.79021242320744e-05,0.952,0.151,0.00128,FALSE,FALSE,TRUE,TRUE,-0.207,0.61,-1.92,0.249,0.0416,0.859,-1.07
"A0A9D4VNA6_PEA","A0A9D4VNA6",0.550447446358066,0.000238189269089478,0.00282398147313508,0.976,0.00246,0.0203,FALSE,TRUE,TRUE,TRUE,0.127,1.25,0.762,-0.925,-0.798,0.326,1.09
"A0A9D4VNC5_PEA","A0A9D4VNC5",0.355834625368561,1.23351454245024e-06,0.000356906200046062,0.904,0.000104,0.00506,FALSE,TRUE,TRUE,TRUE,-0.158,-2.01,0.839,0.909,0.75,-1.1,-0.259
"A0A9D4VNC6_PEA","A0A9D4VNC6",0.188047509756859,0.00123052596779858,9.65870878718595e-05,0.804,0.00819,0.00234,FALSE,TRUE,TRUE,TRUE,0.483,-1.62,2.1,0.176,0.659,-1.44,0.663
"A0A9D4VNC8_PEA","A0A9D4VNC8",0.948460505472711,0.401812466984742,0.000133955269587591,0.996,0.604,0.00285,FALSE,FALSE,TRUE,TRUE,-0.0133,-0.176,-1.19,0.424,0.411,0.248,-0.942
"A0A9D4VNJ1_PEA","A0A9D4VNJ1",0.298955521624097,0.000248617339823293,0.000641155800253837,0.883,0.00254,0.00729,FALSE,TRUE,TRUE,TRUE,-0.233,-1.28,0.998,0.492,0.259,-0.792,0.206
"A0A9D4VNJ2_PEA","A0A9D4VNJ2",0.0779515097979457,0.000385211424812437,0.0019667379836646,0.671,0.00346,0.0158,FALSE,TRUE,TRUE,TRUE,-0.386,-1.1,0.763,0.497,0.111,-0.603,0.16
"A0A9D4VNU4_PEA","A0A9D4VNU4",0.392371115159853,0.000801577844404059,0.000423334459394861,0.918,0.00596,0.0056,FALSE,TRUE,TRUE,TRUE,-0.314,1.78,-1.76,-0.408,-0.722,1.38,-0.382
"A0A9D4VNW1_PEA","A0A9D4VNW1",0.752259404977699,3.11980382798081e-06,3.22652846775549e-06,0.996,0.000168,0.000296,FALSE,TRUE,TRUE,TRUE,-0.0662,-2.23,1.99,0.694,0.628,-1.54,0.45
"A0A9D4VP29_PEA","A0A9D4VP29",0.268592266207356,0.052450913336188,0.00831142774004876,0.863,0.15,0.0437,FALSE,FALSE,TRUE,TRUE,0.754,1.44,-1.96,-0.456,0.298,0.983,-0.977
"A0A9D4VP54_PEA","A0A9D4VNU2",0.696353530564584,0.000558052071772561,0.113277967472604,0.996,0.00458,0.287,FALSE,TRUE,FALSE,TRUE,-0.149,-1.99,0.582,0.969,0.821,-1.02,-0.442
"A0A9D4VP91_PEA","A0A9D4VP91",0.213636902205102,0.304232694190945,0.000744788534417389,0.834,0.509,0.00812,FALSE,FALSE,TRUE,TRUE,0.448,-0.364,1.54,-0.344,0.103,-0.708,0.834
"A0A9D4VPJ8_PEA","A0A9D4VPJ8",0.162532171763083,2.92417852889371e-06,6.94438905280612e-05,0.783,0.000163,0.00192,FALSE,TRUE,TRUE,TRUE,0.423,3.06,-1.8,-1.29,-0.871,1.77,-0.0345
"A0A9D4VPM9_PEA","A0A9D4VPM9",0.282772807503045,2.99223534348339e-05,0.000390762934226534,0.872,0.000629,0.00539,FALSE,TRUE,TRUE,TRUE,0.239,1.71,-1.06,-0.705,-0.466,1,-0.0642
"A0A9D4VPQ2_PEA","A0A9D4VPQ2",0.332256224567595,0.00929230073160768,0.29009579363688,0.901,0.0399,0.527,FALSE,TRUE,FALSE,TRUE,0.263,0.862,0.258,-0.612,-0.349,0.249,0.508
"A0A9D4VPS6_PEA","A0A9D4VPS6",0.00163496714962219,2.56639027364119e-07,3.37910788086558e-05,0.186,5.5e-05,0.00122,FALSE,TRUE,TRUE,TRUE,1.72,5.66,-2.7,-2.82,-1.1,2.84,0.138
"A0A9D4VPU9_PEA","A0A9D4VPU9",0.367323923649687,0.00674735093448911,0.0386239079107808,0.909,0.031,0.135,FALSE,TRUE,FALSE,TRUE,-0.227,0.852,-0.522,-0.26,-0.487,0.591,0.0694
"A0A9D4VPV0_PEA","A0A9D4VPV0",0.633322056262371,0.460275113351404,0.00278910540015706,0.995,0.662,0.0202,FALSE,FALSE,TRUE,TRUE,-0.118,-0.185,0.897,-0.111,-0.23,-0.297,0.601
"A0A9D4VPW7_PEA","A0A9D4VPW7",0.027451911605165,1.25120777993925e-05,0.283918871637539,0.519,0.00039,0.52,FALSE,TRUE,FALSE,TRUE,0.489,1.69,-0.188,-1,-0.512,0.684,0.496
"A0A9D4VPX9_PEA","A0A9D4VPX9",0.259988680972432,6.91354439269563e-05,3.3632732994765e-05,0.855,0.00107,0.00122,FALSE,TRUE,TRUE,TRUE,-0.381,2.3,-2.27,-0.533,-0.914,1.77,-0.502
"A0A9D4VQ03_PEA","A0A9D4VQ01",0.414428292763354,0.0794268579368161,0.00766196011112741,0.929,0.204,0.0413,FALSE,FALSE,TRUE,TRUE,-0.164,0.381,0.597,-0.326,-0.49,0.0552,0.652
"A0A9D4VQ27_PEA","A0A9D4VQ27",0.923040531144277,0.000308866185339204,0.0194196759753221,0.996,0.00296,0.0823,FALSE,TRUE,FALSE,TRUE,-0.0347,-2.06,0.901,0.888,0.854,-1.17,-0.273
"A0A9D4VQ33_PEA","A0A9D4VQ33",0.803467143128461,0.157516533654486,0.00376386172925495,0.996,0.329,0.0251,FALSE,FALSE,TRUE,TRUE,0.0803,0.486,-1.11,0.0169,0.0973,0.503,-0.611
"A0A9D4VQ42_PEA","A0A9D4VQ42",0.601767262056643,2.51009249973721e-05,1.42730680635802e-06,0.993,0.000576,0.000184,FALSE,TRUE,TRUE,TRUE,0.117,1.81,-2.35,-0.379,-0.262,1.43,-0.917
"A0A9D4VQ61_PEA","A0A9D4VQ61",0.413869021889167,0.00416032166237618,0.279196147303024,0.929,0.0213,0.515,FALSE,TRUE,FALSE,TRUE,0.173,0.786,-0.208,-0.419,-0.246,0.367,0.159
"A0A9D4VQ78_PEA","A0A9D4VQ78",0.18703068332906,0.164157298639567,0.00317315286609967,0.804,0.339,0.0223,FALSE,FALSE,TRUE,TRUE,-0.294,0.312,-0.751,0.115,-0.18,0.427,-0.324
"A0A9D4VQ91_PEA","A0A9D4VQ91",0.181097678001309,2.88574177392742e-05,0.00149070256876622,0.798,0.000619,0.013,FALSE,TRUE,TRUE,TRUE,0.308,1.74,-0.877,-0.791,-0.484,0.944,0.067
"A0A9D4VQ99_PEA","A0A9D4VQ99",0.232040357898382,0.0056583752647162,0.000165220764471162,0.845,0.0271,0.00316,FALSE,FALSE,TRUE,TRUE,-0.203,-0.584,0.914,0.125,-0.0786,-0.459,0.455
"A0A9D4VQC8_PEA","A0A9D4VQC8",0.238084142891306,0.0871171113227701,0.001262784410787,0.846,0.217,0.0115,FALSE,FALSE,TRUE,TRUE,0.25,-0.381,0.841,-0.0894,0.161,-0.471,0.37
"A0A9D4VQD5_PEA","A0A9D4VQD5",0.45004931427105,1.53855163170885e-05,0.107201231334558,0.937,0.000422,0.277,FALSE,TRUE,FALSE,TRUE,0.246,-2.77,0.5,1.31,1.55,-1.46,-0.964
"A0A9D4VQH9_PEA","A0A9D4VQH9",0.276455751838436,0.407391591813895,6.07072295091229e-05,0.868,0.611,0.00174,FALSE,FALSE,TRUE,TRUE,-0.311,-0.233,1.78,-0.273,-0.584,-0.506,1.27
"A0A9D4VQQ2_PEA","A0A9D4VQQ2",0.102964100391416,0.00482171176392553,0.314777201719245,0.713,0.0237,0.551,FALSE,TRUE,FALSE,TRUE,-0.566,-1.18,0.296,0.716,0.15,-0.462,-0.166
"A0A9D4VQW3_PEA","A0A9D4VQW3",0.0310033607644117,0.936095272751344,0.00181181779686891,0.535,0.969,0.0149,FALSE,FALSE,TRUE,TRUE,0.701,0.0223,1.09,-0.501,0.201,-0.479,0.612
"A0A9D4VR35_PEA","A0A9D4VR35",0.0381767404071389,0.000212860082462693,0.0129504212651429,0.565,0.00228,0.0606,FALSE,TRUE,FALSE,TRUE,0.675,1.71,-0.773,-0.908,-0.233,0.806,0.0322
"A0A9D4VR64_PEA","A0A9D4VR64",0.943620551903007,0.00744663729459484,0.100438169950836,0.996,0.0336,0.265,FALSE,TRUE,FALSE,TRUE,0.0234,1.13,-0.53,-0.477,-0.453,0.65,0.121
"A0A9D4VR84_PEA","A0A9D4VR84",0.274339108848241,0.00368417894457698,0.514572702968539,0.866,0.0193,0.725,FALSE,TRUE,FALSE,TRUE,-0.436,-1.49,-0.227,0.993,0.557,-0.496,-0.723
"A0A9D4VR91_PEA","A0A9D4VR91",0.611921951586533,3.63310190697727e-05,0.0364171364550409,0.993,0.00072,0.129,FALSE,TRUE,FALSE,TRUE,0.118,1.78,-0.497,-0.868,-0.75,0.913,0.416
"A0A9D4VRA0_PEA","A0A9D4VRA0",0.196837572066052,0.289315479303955,0.00323370300172527,0.815,0.492,0.0226,FALSE,FALSE,TRUE,TRUE,0.281,-0.227,-0.733,0.247,0.528,0.0201,-0.712
"A0A9D4VRB3_PEA","A0A9D4VRB3",0.0416638300609262,0.0119382891272035,0.107399004162252,0.575,0.0485,0.277,FALSE,TRUE,FALSE,TRUE,-0.647,0.861,-0.434,-0.175,-0.822,0.686,0.252
"A0A9D4VRD4_PEA","A0A9D4VRD4",0.556757827312427,0.0102060230644483,0.00129822238594847,0.978,0.0428,0.0117,FALSE,TRUE,TRUE,TRUE,0.214,-1.16,1.49,0.167,0.381,-0.991,0.498
"A0A9D4VRF6_PEA","A0A9D4VRF6",0.702813821239113,0.000133613387120621,0.00284394038052414,0.996,0.00167,0.0204,FALSE,TRUE,TRUE,TRUE,0.108,1.83,-1.02,-0.747,-0.639,1.08,0.0565
"A0A9D4VRI5_PEA","A0A9D4VRI5",0.0801468515216723,0.00828190429796507,0.0300245092287015,0.674,0.0364,0.112,FALSE,TRUE,FALSE,TRUE,0.427,0.739,-0.501,-0.383,0.0444,0.356,-0.145
"A0A9D4VRN2_PEA","A0A9D4VRN2",0.890582704435345,0.00116923441254142,0.000372336103469217,0.996,0.00785,0.0052,FALSE,TRUE,TRUE,TRUE,0.0267,0.911,-0.97,-0.24,-0.213,0.672,-0.299
"A0A9D4VRR0_PEA","A0A9D4VRR0",0.148376221887944,0.000444345768059764,0.000222100319275136,0.776,0.00385,0.00373,FALSE,TRUE,TRUE,TRUE,0.301,1.06,-1.05,-0.375,-0.0732,0.687,-0.364
"A0A9D4VRV3_PEA","A0A9D4VRV3",0.348222817598349,0.0093595605803924,0.643807389581466,0.904,0.04,0.81,FALSE,TRUE,FALSE,TRUE,-0.236,-0.798,0.102,0.472,0.236,-0.326,-0.224
"A0A9D4VRV7_PEA","A0A9D4VRV7",0.0965565710885199,9.77445403090399e-05,0.0923472922557063,0.701,0.00134,0.25,FALSE,TRUE,FALSE,TRUE,0.521,1.94,-0.473,-1.07,-0.55,0.868,0.395
"A0A9D4VRX7_PEA","A0A9D4VRX7",0.00984791421088478,0.00553761475644511,0.162157088557439,0.392,0.0266,0.364,FALSE,TRUE,FALSE,TRUE,1.78,1.98,-0.733,-1.37,0.411,0.617,-0.116
"A0A9D4VRY1_PEA","A0A9D4VRY1",0.603240972287003,2.80715343574252e-05,0.0124658703531263,0.993,0.000612,0.0588,FALSE,TRUE,FALSE,TRUE,-0.102,-1.56,0.537,0.733,0.631,-0.828,-0.291
"A0A9D4VS07_PEA","A0A9D4VS07",0.421317384214283,4.18517788840198e-06,0.277442915117499,0.929,0.000201,0.514,FALSE,TRUE,FALSE,TRUE,0.202,2.53,-0.248,-1.37,-1.17,1.16,0.915
"A0A9D4VS27_PEA","A0A9D4VS27",0.719638694263803,0.000890140167836682,0.0018523265060121,0.996,0.00645,0.0151,FALSE,TRUE,TRUE,TRUE,0.088,1.2,-0.952,-0.417,-0.329,0.78,-0.173
"A0A9D4VS40_PEA","A0A9D4VS40",0.941483153984236,0.00108494697282637,0.047440271058633,0.996,0.00747,0.156,FALSE,TRUE,FALSE,TRUE,0.0198,1.28,-0.543,-0.554,-0.535,0.724,0.181
"A0A9D4VS53_PEA","A0A9D4VS53",0.16972537437562,3.71446082051158e-07,2.821758754052e-08,0.79,6.7e-05,2.72e-05,FALSE,TRUE,TRUE,TRUE,-0.261,-2.5,3.08,0.595,0.335,-1.9,1.17
"A0A9D4VS62_PEA","A0A9D4VS62",0.199958174187072,0.00103022147084059,0.892101625836106,0.819,0.00719,0.951,FALSE,TRUE,FALSE,TRUE,-0.423,-1.5,-0.038,0.944,0.521,-0.556,-0.594
"A0A9D4VS73_PEA","A0A9D4VS73",0.00719403127106902,0.0465962674298807,0.00359606227635931,0.343,0.136,0.0243,FALSE,FALSE,TRUE,TRUE,0.644,0.425,-0.654,-0.229,0.415,0.196,-0.458
"A0A9D4VSB3_PEA","A0A9D4VSB3",0.746605072690353,0.0130729138208561,0.000148503861197823,0.996,0.0518,0.00298,FALSE,FALSE,TRUE,TRUE,0.0681,-0.642,1.2,0.00429,0.0724,-0.637,0.562
"A0A9D4VSD1_PEA","A0A9D4VR14",0.603342777490795,0.00271156005420767,0.483339487771347,0.993,0.0152,0.7,FALSE,TRUE,FALSE,TRUE,-0.0866,0.676,0.105,-0.374,-0.461,0.302,0.408
"A0A9D4VSE1_PEA","A0A9D4VSE1",0.548025107999936,8.14947768791155e-05,0.794050916541672,0.975,0.0012,0.899,FALSE,TRUE,FALSE,TRUE,0.118,-1.35,-0.0456,0.717,0.835,-0.634,-0.68
"A0A9D4VSF3_PEA","A0A9D4VSF3",0.899222766541538,0.000780637077906918,2.93071790623455e-05,0.996,0.00588,0.00111,FALSE,TRUE,TRUE,TRUE,0.0326,1.29,-1.84,-0.21,-0.178,1.08,-0.759
"A0A9D4VSH6_PEA","A0A9D4VSH6",0.124753999357863,0.00378466807630999,0.327087107331769,0.742,0.0197,0.564,FALSE,TRUE,FALSE,TRUE,-0.386,-0.9,0.211,0.539,0.153,-0.361,-0.151
"A0A9D4VSL0_PEA","A0A9D4VSL0",0.518917193788715,3.91091020728227e-06,5.30612849754432e-06,0.965,0.000193,0.000401,FALSE,TRUE,TRUE,TRUE,0.128,-2.03,1.75,0.597,0.726,-1.44,0.313
"A0A9D4VSL6_PEA","A0A9D4VSL6",0.333451017239948,0.00741805074312689,0.70744093805439,0.901,0.0335,0.85,FALSE,TRUE,FALSE,TRUE,0.267,-0.915,0.0903,0.402,0.669,-0.513,-0.423
"A0A9D4VSL7_PEA","A0A9D4VS68",0.796061379075728,0.0171054825748228,0.00879170934271163,0.996,0.0639,0.0454,FALSE,FALSE,TRUE,TRUE,0.105,-1.17,1.2,0.282,0.387,-0.886,0.311
"A0A9D4VSM6_PEA.2","A0A9D4VL42",0.00163608888070771,0.00579220159654408,0.686256944878326,0.186,0.0276,0.835,FALSE,TRUE,FALSE,TRUE,4.54,3.65,-0.371,-3.13,1.41,0.523,0.152
"A0A9D4VSN1_PEA","A0A9D4VSN1",0.893363723716258,0.00890677373363741,0.0435992138842995,0.996,0.0386,0.147,FALSE,TRUE,FALSE,TRUE,0.029,-0.712,0.446,0.259,0.288,-0.453,-0.00737
"A0A9D4VSP3_PEA","A0A9D4VSP3",0.0513038244585673,0.00232238879162335,0.0355531416959646,0.595,0.0135,0.127,FALSE,TRUE,FALSE,TRUE,-0.59,-1.12,-0.582,0.932,0.341,-0.19,-0.772
"A0A9D4VSZ4_PEA","A0A9D4VSZ4",0.717952221970077,0.0683925869114046,0.00151720620705173,0.996,0.182,0.0131,FALSE,FALSE,TRUE,TRUE,-0.147,-0.826,-1.64,0.937,0.79,0.111,-1.53
"A0A9D4VT50_PEA","A0A9D4VT50",0.314138584873547,0.000594361394889944,0.000708579972931946,0.893,0.00478,0.00781,FALSE,TRUE,TRUE,TRUE,0.255,1.28,-1.11,-0.464,-0.208,0.816,-0.298
"A0A9D4VT61_PEA","A0A9D4VT61",0.941609104838058,0.404922246330194,0.000688297951549845,0.996,0.608,0.00766,FALSE,FALSE,TRUE,TRUE,0.0762,0.886,-4.74,0.79,0.866,1.68,-3.07
"A0A9D4VT63_PEA","A0A9D4VT63",0.875064683514889,0.000905030045847523,0.000190291315453665,0.996,0.00651,0.00337,FALSE,TRUE,TRUE,TRUE,0.0616,1.91,-2.16,-0.472,-0.41,1.44,-0.716
"A0A9D4VTA1_PEA","A0A9D4VTA1",0.831596735329994,0.00989822138437946,0.22235031692842,0.996,0.0419,0.449,FALSE,TRUE,FALSE,TRUE,0.0769,-1.17,0.413,0.502,0.579,-0.664,-0.25
"A0A9D4VTE0_PEA","A0A9D4VTE0",0.397474774468347,5.74449008518003e-05,1.01749901031392e-05,0.921,0.000961,0.000569,FALSE,TRUE,TRUE,TRUE,-0.317,-2.66,3,0.72,0.404,-1.94,1.06
"A0A9D4VTE2_PEA","A0A9D4VTE2",0.545278634376361,0.000229140649416099,0.203758281096927,0.974,0.0024,0.423,FALSE,TRUE,FALSE,TRUE,-0.155,-1.52,-0.303,0.953,0.798,-0.565,-0.868
"A0A9D4VTE6_PEA","A0A9D4VTE6",0.180599174417819,3.06716616062028e-05,0.0117544663346071,0.798,0.00064,0.0561,FALSE,TRUE,FALSE,TRUE,0.241,1.35,-0.474,-0.671,-0.43,0.675,0.201
"A0A9D4VTF8_PEA","A0A9D4VTF8",0.000836284433805057,0.00103351073285571,0.000993879330595721,0.154,0.00721,0.00978,FALSE,TRUE,TRUE,TRUE,-4.41,-4.27,3.84,2.49,-1.93,-1.79,2.06
"A0A9D4VTH7_PEA","A0A9D4VTH7",0.741549015097278,0.00980266433900723,0.155781386539112,0.996,0.0416,0.355,FALSE,TRUE,FALSE,TRUE,0.0772,-0.755,0.316,0.305,0.382,-0.451,-0.134
"A0A9D4VTL8_PEA","A0A9D4VTL8",0.245384324832452,0.00578126413509327,0.0882368359939084,0.848,0.0276,0.242,FALSE,TRUE,FALSE,TRUE,0.326,0.962,-0.451,-0.491,-0.165,0.471,0.0206
"A0A9D4VTM4_PEA","A0A9D4VTM4",0.662270035070136,0.000625108954723805,0.0186790215608838,0.996,0.00497,0.0798,FALSE,TRUE,FALSE,TRUE,0.087,1.02,-0.501,-0.446,-0.359,0.578,0.0773
"A0A9D4VTP0_PEA","A0A9D4VTP0",0.552957950931773,0.070022547444467,0.00198022652193534,0.977,0.185,0.0159,FALSE,FALSE,TRUE,TRUE,0.141,0.473,-0.904,-0.0498,0.0909,0.423,-0.481
"A0A9D4VTR6_PEA","A0A9D4VTR6",0.109826624235609,0.000585377047964458,0.264115735868617,0.73,0.00474,0.499,FALSE,TRUE,FALSE,TRUE,0.324,0.975,-0.194,-0.567,-0.243,0.408,0.214
"A0A9D4VTU5_PEA","A0A9D4VTU5",0.786767125734405,0.00317091757386221,0.0064286572167752,0.996,0.0171,0.0367,FALSE,TRUE,FALSE,TRUE,-0.0444,0.652,0.514,-0.483,-0.528,0.168,0.682
"A0A9D4VU18_PEA","A0A9D4VU18",0.087845088430776,0.763964332212,0.00980401886982441,0.689,0.88,0.0493,FALSE,FALSE,TRUE,TRUE,2.74,0.439,4.22,-2.14,0.6,-1.7,2.52
"A0A9D4VU51_PEA","A0A9D4VU51",0.329789523843879,0.0051165176351589,0.973321588996725,0.901,0.0249,0.988,FALSE,TRUE,FALSE,TRUE,0.225,0.821,-0.00671,-0.507,-0.282,0.313,0.307
"A0A9D4VU87_PEA","O24307",0.0597247670227692,0.00722198273308292,0.184660889381577,0.622,0.0329,0.397,FALSE,TRUE,FALSE,TRUE,-0.766,-1.24,0.455,0.763,-0.00293,-0.48,-0.0255
"A0A9D4VUE5_PEA","A0A9D4VUE5",0.186534392851715,0.000310764144225616,0.0470390038572612,0.804,0.00297,0.155,FALSE,TRUE,FALSE,TRUE,-0.582,-2.39,0.842,1.23,0.651,-1.16,-0.315
"A0A9D4VUF5_PEA","A0A9D4VUF5",0.0740325598173555,0.00021324582693351,0.000277169742379171,0.662,0.00228,0.00429,FALSE,TRUE,TRUE,TRUE,-0.47,-1.44,-1.24,1.25,0.78,-0.188,-1.43
"A0A9D4VUS4_PEA","A0A9D4VTF7",0.680525500836221,0.0152533854767615,0.00739963964527285,0.996,0.0585,0.0402,FALSE,FALSE,TRUE,TRUE,-0.421,-3.01,3.11,0.907,0.486,-2.1,1.01
"A0A9D4VUW9_PEA","A0A9D4VUW9",0.52734840011847,0.0203842360742509,0.000509274113497162,0.968,0.0728,0.00623,FALSE,FALSE,TRUE,TRUE,-0.184,0.799,-1.37,-0.0109,-0.195,0.788,-0.585
"A0A9D4VUY3_PEA","A0A9D4VUN0",0.0146157484600896,0.964362123222225,0.000473449681487626,0.437,0.984,0.00603,FALSE,FALSE,TRUE,TRUE,0.601,0.009,0.972,-0.434,0.167,-0.425,0.547
"A0A9D4VV27_PEA","A0A9D4VV27",0.040944420282338,2.85688259931616e-05,2.59516065693695e-05,0.573,0.000616,0.00103,FALSE,TRUE,TRUE,TRUE,-0.468,-1.59,1.44,0.603,0.136,-0.991,0.453
"A0A9D4VV42_PEA","A0A9D4VTS2",0.901703344331004,0.00144295303387736,0.19207253279456,0.996,0.0093,0.406,FALSE,TRUE,FALSE,TRUE,0.0988,-3.63,0.985,1.68,1.78,-1.95,-0.96
"A0A9D4VVD8_PEA","A0A9D4VVD8",0.59703842650803,0.00342515743200861,0.233444158598929,0.991,0.0182,0.463,FALSE,TRUE,FALSE,TRUE,0.13,0.955,0.271,-0.63,-0.501,0.325,0.596
"A0A9D4VVK0_PEA.1","A0A9D4VVK0",0.166168627365332,0.29370015273741,0.00179984027637217,0.787,0.497,0.0148,FALSE,FALSE,TRUE,TRUE,-0.331,0.244,-0.88,0.197,-0.134,0.442,-0.439
"A0A9D4VVM5_PEA","A0A9D4VVM5",0.0174862204313416,9.90595402119508e-08,4.20654495263978e-07,0.456,4.44e-05,0.000108,FALSE,TRUE,TRUE,TRUE,-0.788,-4.53,3.38,1.76,0.973,-2.76,0.617
"A0A9D4VVN1_PEA","A0A9D4VVN1",0.0371104593446874,0.010777561105297,0.327865564066145,0.565,0.0445,0.565,FALSE,TRUE,FALSE,TRUE,-0.696,-0.918,-0.261,0.761,0.0659,-0.156,-0.417
"A0A9D4VVP2_PEA","A0A9D4VVP2",0.371746567242329,0.000208960164050085,0.0151509272904975,0.909,0.00226,0.0681,FALSE,TRUE,FALSE,TRUE,0.31,2.06,-0.896,-0.962,-0.652,1.1,0.199
"A0A9D4VVT5_PEA","A0A9D4VVT5",0.683022749317077,1.58839950204306e-05,0.00240190221700784,0.996,0.000433,0.0182,FALSE,TRUE,TRUE,TRUE,-0.0937,-1.97,0.852,0.87,0.776,-1.1,-0.252
