"Var1","Apical_Buds_0h_R2","Apical_Buds_0h_R3","Axillary_Buds_2h_R2","Apical_Buds_2h_R4","Axillary_Buds_2h_R1","Axillary_Buds_2h_R3","Apical_Buds_2h_R1","Apical_Buds_2h_R2","Axillary_Buds_0h_R1","Axillary_Buds_0h_R2","Axillary_Buds_0h_R3"
"A0A0M3KL11_PEA",24.8657620034156,25.1403077531882,21.860040462157,24.3939514587745,21.860040462157,22.0495511146802,24.9494480059833,24.7664416948277,22.0605851623574,22.8170805474038,23.0604364000975
"A0A0N7BU01_PEA",24.7769843476915,24.6690911963243,22.6662135891177,24.2702300615023,22.6662135891177,22.9675594722752,24.6728864319633,24.4692686965037,21.7901121972753,21.9497434257201,22.4597362124375
"A0A1Z2TIV8_PEA",20.7144752612417,20.9504143169501,19.4443002463167,20.6924316917196,19.4443002463167,19.9599691316909,21.0369298233388,21.0467805592593,20.2473279976728,19.9905057539785,19.9182913930764
"A0A2S1CDX8_PEA",22.6572743895071,22.7925226097006,20.1594439487729,22.3429411476293,20.1594439487729,20.3286596782934,22.4219410470458,22.2647051198405,20.9896618024343,21.2158082737237,21.3747227889324
"A0A2S1CDX9_PEA",20.3643659212058,19.9672887815583,18.5357529911234,20.1754973856286,18.5357539004056,18.5626588291708,20.1894639796745,20.0456723147179,20.2523680236347,19.1372616254654,19.6611000282448
"A0A2S1CDZ6_PEA",19.6679184107803,20.2661453088878,21.0467372459167,19.5865798391259,20.9927196409092,21.3463042718771,19.5374241604974,19.3339215093041,18.3438737470694,18.7714988364557,19.0456849702174
"A0A2S1CE40_PEA",23.9224731882844,24.1270387652834,21.2848693735367,23.7118247186287,21.2848693735367,21.4479328906358,24.1753987706259,23.6481180932512,22.5639288442692,22.6563265805357,22.8148215138102
"A0A2S1CE99_PEA",23.2970920155705,23.325802126784,20.6588057353331,23.1702143892898,20.6588057353331,21.639143832465,23.3829909089485,22.6033097351044,20.4930317132149,20.4791376633841,20.3998737591123
"A0A2S1CEA3_PEA",21.8674714641005,22.1607886310747,20.4643181620998,21.6390366015566,20.4643181620998,20.0179286816973,21.7494699547232,21.7823959968997,20.5030385527345,20.8076326693482,20.9710978528254
"A0A2S1CEB5_PEA",22.3615146404947,22.8836119501617,20.2970016080464,22.2812153374183,20.2970016080464,20.5048414622835,22.5791575441526,22.1611698834611,19.7566455415066,20.5316565084795,20.2162830339444
"A0A2S1CEC8_PEA",20.7100181504425,21.0821597078626,18.4860067576615,20.4475285459683,18.4860067576615,19.1993966623869,20.8920881951894,20.6054416428109,18.9825254958158,18.7391884832658,19.1621228838779
"A0A2S1CEE0_PEA",24.4105346996349,24.7214052508477,22.2466683000836,23.9284399749833,22.2466683000836,22.3687231099269,24.2803277821175,23.7241212556151,22.1522130346793,22.2269530712214,21.9380989667105
"A0A2S1CEG9_PEA",20.3316749560425,18.8439896659015,17.5358913474089,17.1728882369047,18.0521508269219,17.14327757233,18.3730975214167,18.1876779335899,16.4948945266344,16.7425958450221,13.5198984382255
"A0A2S1CEH5_PEA",22.8937258443837,22.7297891788132,19.1940636470128,22.2432598153683,19.1940636470128,20.1596119617918,22.8580857059465,22.481844964702,20.7665543336837,20.7895234834847,20.888344681961
"A0A2U3TA33_PEA",25.6320902019681,25.137687336696,21.9920554726084,24.6526616549432,21.9920554726084,22.9605646008383,24.4846284477408,24.7589306101301,20.1923393434319,19.8116774819091,19.8980004607713
"A0A386K171_PEA",20.5328517342884,20.8157859270027,21.4718815773601,20.8881242311043,21.4718815773601,21.374695081708,20.4601881896057,20.1656344130538,22.2664375595747,22.2401906025427,22.1530787910658
"A0A7H0S597_PEA",18.9777981501719,19.1768721712284,19.7818111102827,19.3494568347141,19.7818111102827,19.3984731430448,19.1127517495313,18.377871872346,18.7169416005771,18.3050290592723,18.4868616691607
"A0A8A4HHB1_PEA",21.569883769163,21.6806679702787,21.460544770097,21.8386489131873,21.460544770097,21.4054063066682,21.9986513397312,21.3623574665445,20.5851493873344,20.4202502643395,20.3834629803761
"A0A8A4HHX1_PEA",21.2740227565871,20.9101246976575,21.7950559528222,21.5453171237629,21.7950559528222,21.7907735057574,21.6612260797336,21.477506281397,22.0244454636816,22.0038735036534,22.0401972844434
"A0A8A4HIF1_PEA",20.2997007179106,21.0519385882363,20.6188026894597,20.6738813050283,20.6188026894597,20.6556412107099,20.9629443435799,20.3396935862571,19.1005848635836,18.9311720747987,18.650790441891
"A0A8A4HIW7_PEA",17.966367981303,18.1401931333542,18.7454302580852,18.1962372416372,18.7454282230524,18.6789186563618,18.6298612618598,18.0859958013088,17.4767036593071,17.3288576835396,17.6440255479522
"A0A8A4HKI2_PEA",20.2069023736199,20.0073365070026,20.6298711663493,19.9975037219338,20.6298711663493,20.4737247075404,19.8629856627128,19.3992208578338,21.4410570648234,21.5565392639775,21.5733246301271
"A0A8A4HKN7_PEA.1",21.9955654709856,21.4553575666065,20.704840547839,21.781160795066,20.704840547839,19.3063484285278,21.9026966932446,19.7227250351938,16.732844871479,18.824442925918,19.0675558417484
"A0A9D4VEX7_PEA",19.9661338195502,20.7789988471806,21.4461405392354,20.5355482209248,21.4461405392354,20.7645100613474,20.4316833287072,20.265151537185,20.0396985353705,19.4409451973879,19.5772844912915
"A0A9D4VF95_PEA.1",21.1098318045316,21.1570110316723,21.387094677456,21.2433328337834,21.387094677456,21.4944306828192,21.2905996656349,21.3397603766246,19.3221778858498,19.1742236771599,20.9566780227713
"A0A9D4VFB3_PEA",18.4990246119072,18.9525906210611,19.7069890027394,18.697873558684,19.7069890027394,19.4615929745621,19.0092280439149,18.7336628814669,19.9780875241481,19.8667691453089,19.693429854993
"A0A9D4VFD8_PEA",25.2565990807995,25.5715519294591,25.1329827784392,25.4733058474589,25.1329827784392,24.9880904205584,25.6366960612617,25.2075580967588,24.1133549694668,24.3443553932232,24.475833259633
"A0A9D4VFF3_PEA",23.1752146874417,22.7008677144709,23.4009549659389,23.2175479793258,23.4009549659389,23.5315634900293,23.2278929829843,23.3259980978571,23.6686270187251,24.0029550685034,23.9466623437172
"A0A9D4VFW9_PEA",18.7607030393693,18.599996240487,19.6908525223233,18.9551725878047,19.6908525223233,19.5319209780514,18.738455373728,19.0602879121727,20.0623408091311,19.997644146129,20.0552226904902
"A0A9D4VG63_PEA",19.3527162158751,20.0358936156274,19.2399875211747,19.0469154944767,19.2399875211747,19.390832311843,18.9196934543814,19.1081322163838,18.157324127148,18.1572153746757,18.088940381148
"A0A9D4VG67_PEA",18.5302310278068,18.245554297809,18.9509364196629,17.7094346713725,18.9509364196629,18.6830297941568,18.4804968295541,18.4030691340164,17.9479382715544,18.0489949830253,17.9359413452703
"A0A9D4VG90_PEA",20.9088130768082,20.9341902389751,21.43520435745,21.0962452944334,21.43520435745,21.3022529322696,21.2199254254053,21.012151769731,20.5909095479499,20.501571575963,20.4390544604569
"A0A9D4VG97_PEA",20.4314663595142,20.595784273993,19.4621806542967,20.4224870022854,19.4621806542967,19.4202738450118,20.456550969692,20.4493739660173,17.9161546749221,19.6452712041916,16.3521901006529
"A0A9D4VGB1_PEA",20.4901986227626,20.2952885297984,20.019438293587,20.2191366933304,20.019438293587,19.595020442759,20.2887795126836,20.0485922159971,19.7322507065256,19.5998751420516,19.3744082423777
"A0A9D4VGC5_PEA",20.1858639778061,20.1466887877555,19.6671421437136,20.3688590353102,19.6671559743514,19.5374401446613,20.396251006973,20.1909624378015,20.9576092023282,20.6072490163195,20.6132665977452
"A0A9D4VGF9_PEA",23.9335461569407,23.8834664603619,23.6314407499785,24.4538271827054,23.6314407499785,23.4087284633633,24.1940851726053,24.5120245145367,20.6786817112846,20.7425049181619,20.8283342247264
"A0A9D4VGH0_PEA",20.0931854314687,20.1875419022251,18.4100761686793,19.8839799174151,18.4100761686793,18.7609949751034,20.2497339461326,19.6939293546291,18.1052731525824,18.0844026281295,18.0130496220763
"A0A9D4VGJ8_PEA",21.4262332017867,21.3861736915415,21.3850589490422,21.6811310858869,21.3850589490422,21.1400620136805,21.5171510090016,21.6256961487113,21.8510598831577,22.1120507819885,22.5867360293649
"A0A9D4VGK0_PEA",19.964138043129,19.5585817460694,18.7909797917937,19.8985330937931,18.7909797917937,19.1749565946163,19.957786540682,20.2731150941836,19.802401535056,19.7600636796593,19.9410881366874
"A0A9D4VGL4_PEA",18.7478515707106,19.6180225926346,16.4160739415975,19.1745150894513,17.4268300103602,17.5333767881461,19.1742046314212,19.2072399308714,18.9767953883293,19.9990069117766,22.7218074047711
"A0A9D4VGM4_PEA",19.8985814638967,20.1217307302974,19.5695044401472,20.0401833638453,19.5695044401472,19.8441346224054,20.2270904547426,19.742856586109,18.8609597474242,18.8859277680503,18.5999582302617
"A0A9D4VGM5_PEA",16.6563013958244,16.4064267494854,18.8076692174482,17.8360255768615,18.8076578388473,18.444705893958,16.1426880974958,16.7143022909319,16.0392309023457,16.7132938096761,16.758043701916
"A0A9D4VGR1_PEA",14.299129529484,14.5493432966274,14.2517807209703,16.1143629116009,15.7237482806293,15.3073094448698,16.1694381323743,14.9762190106944,17.3343867071815,15.4855441406149,17.0916092572383
"A0A9D4VGR2_PEA",21.8510795452184,21.8348045600324,20.7936252197708,21.9184881508818,20.7936252197708,20.8454842263481,21.4325661982478,21.5991974050849,21.7184801975216,21.5621362725323,21.4688711645534
"A0A9D4VGU5_PEA",20.8507729372431,21.3500352174979,21.1823708614772,21.0316229668281,21.1823708614772,20.9938194659724,20.7593758290536,20.9746214125318,19.2585140116747,19.8803443796243,19.8531454450555
"A0A9D4VH07_PEA",18.8052208425287,19.0745156280755,19.0104711675936,22.6058715174739,19.0104711675936,19.9670407699426,19.4402396006928,18.9506336635755,21.5618662753506,22.3323545429848,22.3328377864159
"A0A9D4VH19_PEA",19.6234978393679,19.8177516491088,17.6258700990654,19.2535436471274,17.6258700990654,17.7179370546451,19.7079831724309,19.6221597191493,18.0508006793147,17.014289263992,14.8234662385902
"A0A9D4VH76_PEA",17.1471410156982,14.9426727419645,18.5016400624297,17.0210707130485,18.5016400624297,18.5897626780946,16.694267635268,17.7289882629589,18.1067422574336,18.6660948467479,18.5097386892784
"A0A9D4VH92_PEA",23.7048514883455,23.1875993515064,21.9716072163336,23.3843246776064,21.9716072163336,21.9202606080442,23.1550967792288,23.3516128103899,22.5652439502655,22.3687873706352,22.5102809691526
"A0A9D4VHL1_PEA",21.8492110128416,21.4362885300266,19.2371081663729,21.3262436328609,19.2371081663729,20.0062464732645,21.0750184734697,21.2502124107403,18.846399517579,18.4118940787053,18.5989282650914
"A0A9D4VHQ6_PEA",21.4003217475422,21.0508053586849,20.8087820703686,21.483595453266,20.8087820703686,20.7261827672935,21.3711700643688,20.9287434369253,21.9558595625017,22.0108385850524,22.3140994325694
"A0A9D4VHR3_PEA",15.0361553442682,13.9725118903589,16.3319880898039,16.548894149533,15.3277747142196,18.2934084943279,16.6128794293105,15.9608117935306,17.8638965129252,17.9632068660383,18.0706505612275
"A0A9D4VHS1_PEA",19.2943976262834,19.3855810535319,18.5099596086917,19.306958853606,18.5099596086917,18.8143479257568,19.4777602455225,19.086272653484,17.7131223155655,15.6121950954154,16.9944577450418
"A0A9D4VHS4_PEA",15.109035774505,17.7348114749475,17.5205907383642,18.6896725382073,17.5205907383642,17.8691360512925,18.9587223654522,19.0582061584158,16.3403374490133,14.5057958539271,14.150101065133
"A0A9D4VHX6_PEA",18.8744376979464,18.9906268061212,17.0476419426746,18.1389168645608,17.0476419426746,17.5641663864626,18.4914382989571,18.0365448465422,18.4206538660562,17.916455862597,18.0797819202052
"A0A9D4VI11_PEA",19.945946332581,19.6924547021214,21.4527159455628,20.3706496436854,21.4527159455628,21.5776189887909,19.7111128801132,20.1063503629933,20.1359282242136,20.7687065636524,20.8448043666195
"A0A9D4VI25_PEA",21.3264690164633,21.1908496088391,21.8972521610933,21.572150694946,21.8972521610933,21.7413025503,21.5756248311432,21.6147151555119,21.9189667462563,22.1109570479632,22.2287017206639
"A0A9D4VI29_PEA",17.1049363328797,17.3250523105882,17.07893968772,17.9833874264119,17.07893968772,16.7025721694573,17.6193610861426,17.6510513030581,20.1050165175522,20.0715330154985,20.1044931516331
"A0A9D4VI35_PEA",18.7087975246524,18.56720887008,17.0481648487907,18.3293647660301,15.4938597771021,15.6815309737557,18.4828148345934,18.0214190030277,16.9946760820466,19.3443143525109,18.0476409452033
"A0A9D4VI45_PEA",19.5423727138078,19.7829883851201,19.4855537302421,19.421307846497,19.4855537302421,19.1032318873138,19.3387156257544,19.2100486273465,19.0729307808303,18.632189950448,18.4979044742515
"A0A9D4VI99_PEA",20.2785734805147,20.0735193619138,21.245428055937,20.2388099576673,21.245428055937,21.1784011880332,19.9650429932308,20.2088047433451,21.8982239360623,22.2437868671647,22.2408242191879
"A0A9D4VIA5_PEA",22.1129092107294,21.8399121151669,22.296064360269,21.8393699596672,22.296064360269,22.0623002479879,21.8496920185538,21.6697064959003,23.5936925905812,23.6330758177445,23.6936760493579
"A0A9D4VIF9_PEA",18.710202538085,19.0921619211146,18.895913816941,19.0957488925413,18.895913816941,19.479603920874,19.3417201532062,18.6438554207317,18.053784446789,18.3760458907802,18.1360735157313
"A0A9D4VIH0_PEA.1",16.6996177464765,19.0553019478014,16.9073717490138,15.7164813854652,16.9073717490138,14.987737344095,16.4892917431436,16.2112675444145,19.4545498542624,19.219320468872,19.4255145201082
"A0A9D4VIH4_PEA.1",17.6157036955986,18.9487993995736,18.4112846494542,18.4651339404711,18.4112846494542,18.6444636330481,18.3564122405309,18.0675008488028,17.6073918883771,16.7636218646019,16.9355374697893
"A0A9D4VIM9_PEA",18.2805097965765,18.6790787672395,17.0725221111815,18.1718073701907,17.0725221111815,17.1692341330335,18.2442953061296,18.1351393004405,19.4897290224313,18.8636590947242,18.8645616012074
"A0A9D4VIN0_PEA",24.1297659841246,24.6566409393133,24.1330447418124,24.3174724208419,24.1330447418124,23.8424738567803,24.5536025883425,24.2259649571485,22.4996477812367,22.6934868899583,22.4115928538649
"A0A9D4VIN7_PEA",19.7036546498115,19.4431525189092,18.8866294756948,19.5617149338705,18.8866294756948,18.3728447398761,19.6341074298132,19.5882854045798,19.3751998706088,19.3455549423068,19.4099528250454
"A0A9D4VIQ1_PEA",18.7928917358738,18.9586442152319,16.3754669958304,18.701528257956,15.9078289064482,17.7234963060729,18.6449478402202,18.5167575632386,16.3062160839049,15.8669705254134,13.3206055649767
"A0A9D4VIQ2_PEA",18.8679660026666,17.8354740782013,19.344909997429,18.4387083924935,19.344909997429,19.2712136813535,18.3259334609293,18.9647251837899,19.576981579739,19.6941323317871,19.6839412697445
"A0A9D4VIV0_PEA",17.3972272478634,17.7267833052528,17.428950611264,17.4300491576556,17.4289417259272,17.0259639609664,17.4957521407323,17.5306113164688,19.9003541278496,19.4041454132834,19.8218784484358
"A0A9D4VIY3_PEA",20.8345838140855,20.4253219170868,20.8748780173835,21.0857146497233,20.8748780173835,21.1229332769918,20.8975446575972,21.375011950158,19.1255903879211,19.760597877087,20.0427985240125
"A0A9D4VIY4_PEA.1",23.6364676113849,24.6318235502483,21.0431637488644,22.16393654777,19.5537789614397,20.8413250185027,22.9941459669529,23.3711269564751,22.967130289396,22.8582217511838,22.682760548309
"A0A9D4VJ11_PEA",19.7157615020285,19.8365642012201,20.1823370468584,19.8553255091971,20.1823370468584,20.1744670173975,19.9868169935078,19.9765523596759,20.5988646524098,20.4190280361799,20.4295850935919
"A0A9D4VJ29_PEA",19.3762031602751,19.043880475686,19.0341499986977,19.297245979232,19.0341499986977,18.8952411709164,19.2571859165063,19.5852515302207,18.1333964627549,17.9945067593016,17.9656495031
"A0A9D4VJ73_PEA",19.5774857588737,20.0996812724366,18.6379839124803,19.6556262337109,18.6379733936297,18.1804728692458,19.8283312496211,19.6884092204955,18.2193439653178,18.3428662414453,18.0124640042159
"A0A9D4VJD8_PEA",19.8275258781509,19.9352082906704,18.2390428243231,19.4995174021629,18.2390428243231,18.7446868963676,19.6057766324232,19.3898507995892,18.1116690643176,17.4420203296139,17.3437639409559
"A0A9D4VJH4_PEA",21.0273812915165,20.631828093673,19.2196378112295,20.9204917429726,19.2196378112295,19.4027316621778,20.7256025807219,20.9643480195917,16.870493612199,16.8256290327548,17.4901588444827
"A0A9D4VJL7_PEA",18.4856153997544,18.4960062759989,18.9217186159196,18.2645375123594,18.9217186159196,18.8708677242436,18.9028531505378,18.4497605655096,19.491713775081,19.5914431907962,19.4385522571606
"A0A9D4VJQ2_PEA",19.5686809443996,19.9705661549685,18.5469463578375,19.2722323398616,18.5469463578375,18.7719209739608,19.929512013258,19.37246179219,18.1585500670953,17.7008577389721,17.037508441652
"A0A9D4VJQ6_PEA",24.7123884240928,24.6628572573616,24.9338798498395,24.4832209473047,24.9339243025307,24.6170182711966,24.7831609118919,24.759329181154,23.8122936965094,23.1089209448733,23.2483857017136
"A0A9D4VJW7_PEA",17.5386241208613,14.7125598691689,19.3166861801372,15.4869895255276,19.3166861801372,18.4162042867483,16.2686817427278,16.7672740206138,13.7149644070345,16.6546794226859,16.91748242365
"A0A9D4VJY1_PEA",18.8889759981367,19.0486893423034,19.6423409479436,19.6636095760776,19.6423409479436,19.2671743435294,18.7110192046984,19.0408617451416,20.744076450233,20.6592275743735,20.7123061079312
"A0A9D4VJY3_PEA",18.7843586014623,18.1930918636456,19.2495275806522,18.3431329902839,19.2495275806522,19.2582805509655,18.0448155860926,18.7447094260205,17.8956809147579,17.5697569742678,17.5147366235009
"A0A9D4VJZ4_PEA",20.8737953758166,21.0895950256708,22.3906673779551,21.1945917232344,22.3906673779551,21.9771435114433,21.5949621656416,20.6777198359265,21.3611504489487,20.8824689997982,20.9764685892726
"A0A9D4VK39_PEA",18.8852900348257,18.7535062681491,18.3507450860021,18.320575300329,18.3507450860021,18.9274056087911,18.2557302498613,18.2979580313147,16.5286360511807,17.1910936376985,16.7085725706651
"A0A9D4VK59_PEA",19.5125535232391,19.2616767051829,20.6004878017533,19.6455037759745,20.6004878017533,20.9564591039184,19.7133826487081,19.7239977428947,20.690383430806,21.519281037124,21.4745209449111
"A0A9D4VK68_PEA",20.0781793680291,19.1215086880157,20.437586181445,20.7119647566502,20.437586181445,18.7810769511922,18.5135281741328,19.8828122568141,17.3678136671406,17.5964406156139,17.6554622166141
"A0A9D4VKF6_PEA",19.9148187339281,19.9594691645,20.7084925851693,20.0700803399685,20.7084925851693,20.7439146739987,19.6109478872934,20.1639175816241,19.7365254007351,19.8801597115071,19.7343221698327
"A0A9D4VKF8_PEA",23.0968921192451,23.1252126291038,23.7730123522861,23.49419575842,23.7730123522861,23.2381381042368,23.6563890546478,23.4133922880532,24.6759598525599,24.8357892884179,24.8946051836996
"A0A9D4VKP5_PEA",14.8870089330397,14.5067801857446,17.9313141634071,17.3798127413235,17.3416279491157,18.2734182446218,17.0203192059488,16.6889336306252,19.0126909482193,19.2119968662647,19.2640139765537
"A0A9D4VKT9_PEA",20.0376972496793,19.3805074884645,18.4608877069774,19.1762107210874,18.4608877069774,17.7137956918512,19.1521167929409,19.3442713238045,18.7312636347434,17.6582147218695,16.3659260138656
"A0A9D4VKW3_PEA",17.7455862145409,17.374209196515,18.3766369838544,17.382344918004,18.3766369838544,18.2674282915612,17.7250626220376,17.9182125692493,18.5642572027749,18.6474623700451,18.9172137998268
"A0A9D4VKW4_PEA",21.6083405371043,21.5431803548402,20.2267444872216,21.4416368161061,20.2267444872216,20.6345601327793,21.5542402791727,21.4855113527991,21.5680001898235,21.1309694241699,21.1758660957766
"A0A9D4VL16_PEA",19.2433761976932,19.31595009439,20.4077872892595,19.3669404137052,20.4077872892595,19.8035086287641,18.7051087170764,18.7877885560487,18.4579294055821,18.406245329939,18.2735180677814
"A0A9D4VL38_PEA",21.329137740058,21.0885036257116,21.2540767329203,21.564959844331,21.2540767329203,21.1799208595621,21.4361125234827,21.1390509874796,23.1869962643086,23.5315137368147,23.4399334875514
"A0A9D4VL64_PEA",21.2400522847451,20.9440177186818,19.8412557931007,20.324598773883,19.8412557931007,20.3817923411537,20.1207977916006,20.4761701108166,18.794613391709,19.1728045505928,19.5203442775205
"A0A9D4VL77_PEA",20.2294834342829,20.0468612623739,19.984777209429,20.5796440266225,19.984777209429,20.0834853236325,20.4025003145702,20.519768282364,21.6953806139712,21.417635128394,21.4702451240463
"A0A9D4VLC4_PEA",22.1482721596763,21.5145027044779,19.9225204934265,21.7402002465673,19.9225204934265,20.5818919508248,21.3964122510587,21.9001958707544,19.6699693997425,19.8518044907576,19.9693211951266
"A0A9D4VLE3_PEA.1",20.145425601612,20.3751697676961,19.7575527707913,20.2033550668855,19.7575527707913,19.4236130125658,20.0001854369684,19.7041230498388,18.141927667306,16.8810009781793,18.6771231597514
"A0A9D4VLF1_PEA",19.578240223712,19.4158928056242,18.8683757117765,19.5430273475477,18.8683757117765,19.1178658611509,19.4732343899609,19.2860199064427,19.5356842740805,19.8887664554733,19.9101145751918
"A0A9D4VLH4_PEA",14.3773282528964,14.6971504985232,18.6219293817741,17.7407104193637,18.6219293817741,18.9108039288357,17.4843894231058,17.9978219048254,18.1189845401248,17.8309289930168,17.9154205603121
"A0A9D4VLJ4_PEA",17.9036586418188,17.9853896567222,16.186570425048,17.1343883301786,16.1865618493086,17.0207045259472,17.2261917950923,16.9937058558837,17.7652506263283,18.3538140996337,17.5152586292466
"A0A9D4VLV9_PEA",21.563583234246,21.3708120535634,21.5379784757662,21.5627199624425,21.5379784757662,21.7954556315163,21.1117979509477,21.3226954870711,21.9549981059228,22.3634310838333,22.5335213961712
"A0A9D4VLX9_PEA",18.3731886790827,18.3197185604534,18.441477475656,18.1920716174981,18.441477475656,18.7517063780365,18.6579913400183,18.2319488197615,19.6033235526202,19.8783167904916,19.6703247811407
"A0A9D4VLY0_PEA",19.54174776094,19.7657841635503,21.0258596833836,19.3811202261874,21.0258596833836,21.0997446507783,19.6094212513596,19.566244008609,19.1648964631871,20.0212123958394,19.9321129207651
"A0A9D4VLZ0_PEA",19.305533658751,18.8401115436684,18.1693228650233,19.0884486397126,18.1693228650233,18.9638763431494,19.0937345661291,19.1815267800528,18.2664277792528,18.0225882519795,17.5193857922178
"A0A9D4VM10_PEA",20.2437562535076,20.9656127002022,20.9025575789852,20.9862241734625,20.9025575789852,21.4085983731053,21.3031159405706,20.8791684779779,19.4257703961552,19.5432304368931,19.7886497811838
"A0A9D4VM22_PEA",19.1856045827689,19.1920315211929,20.7726968349516,20.8188233133059,21.2411098717221,23.1797504154735,21.6900930337851,20.9087166368161,21.9421896699565,22.4154825622459,22.565458945185
"A0A9D4VMA8_PEA",18.9993722109493,19.4134382026945,19.9866760620354,18.9025078356494,19.9866760620354,19.9469984340362,18.7438092525912,19.3647387157021,20.9779632999659,21.0599602335301,21.0714315451216
"A0A9D4VME0_PEA",21.0201922028707,20.8337281662458,19.6266705380161,20.7206489155383,19.6266705380161,19.8089384570015,20.806536727352,20.8039103973754,21.2102385412877,20.7450857600091,20.7906020439617
"A0A9D4VME1_PEA",19.7813138241069,19.666526654518,19.0109713702997,18.5874915988322,19.0109713702997,18.7138814535239,19.2436478578799,19.4213270604271,19.6600094508675,19.9330180471167,19.954500151043
"A0A9D4VMF3_PEA.1",19.4520635915317,17.5668792132658,19.2678100577979,22.5859178446174,23.4305600818626,19.8506482339012,22.6225698276798,21.3411256555155,21.732610404451,23.310498519294,22.6181909770095
"A0A9D4VMK6_PEA",20.9405145145765,21.2094184815005,20.1875801069944,21.0192966035543,20.1875801069944,20.4365310502348,21.0224439363375,20.6358035397172,20.0632658726277,20.0485286540474,19.7196171937528
"A0A9D4VMM3_PEA",21.7872003370655,21.6804209503035,22.4019281552786,21.8164178920683,22.4019281552786,22.4271625880893,21.8898141062089,21.8943906564524,22.8128630293738,23.0825421924607,22.6605694347732
"A0A9D4VMS5_PEA",18.7829392841549,19.137204020515,19.4358777158975,19.1855994542069,19.4358777158975,18.9846191925082,19.1076727701267,18.845438478171,20.1082767808728,20.0003135816446,19.8345541902574
"A0A9D4VMV8_PEA",18.1002680871333,18.4676354561355,18.9796831898021,17.7675344587323,18.9796831898021,19.2145125398557,18.2461389411586,18.0108694692255,17.8654814681821,17.8900072821115,18.1093963196309
"A0A9D4VMW8_PEA",19.2746784890437,17.5090565305058,19.9725232949746,18.7668375476216,19.9725232949746,20.0590037107143,18.8183745346198,18.4191502930816,15.2908269387829,16.3410811622403,18.4378179170753
"A0A9D4VMZ0_PEA",23.783205512537,23.9478545577234,24.3907661547221,24.2681405330107,24.3907661547221,24.0089403345532,24.2537817146279,23.9743070584338,26.50081356523,26.5828658293152,26.8134980840042
"A0A9D4VMZ2_PEA",22.6599874110162,22.6402566989267,22.0591876442789,22.675160144208,22.0591876442789,22.1100042999415,22.6879484817615,22.4362194587709,21.7925275617329,21.919562953766,21.9424997900905
"A0A9D4VN19_PEA",19.2106108656357,19.3850015324772,20.209912845,18.8379222988114,20.209912845,19.9746659918858,19.1150190800723,18.5761724945795,18.8721021917019,19.0891057717606,18.5311969085615
"A0A9D4VN70_PEA",19.3974906244899,19.3620705120291,22.4510444941128,19.5808180196428,22.4510444941128,22.5372173077211,20.0319231644859,19.9768034573747,20.10620172821,20.3649904144312,20.0730792410265
"A0A9D4VN94_PEA",20.1891418909507,20.7474418841713,19.3038410036089,20.0499654331694,19.303839477795,18.8532342950945,20.5764468442964,20.1578225954445,21.2404932669688,20.8575653179761,21.1377322358486
"A0A9D4VNA6_PEA",19.1718251681372,19.246520721455,21.322811182021,19.1215921960493,21.322811182021,21.0211748986891,19.4919095980002,19.3939220630112,20.2566403712617,20.5051229184405,20.6189438675244
"A0A9D4VNC5_PEA",19.6079447540881,19.6748345558957,18.464544344767,19.3667548047574,18.464544344767,18.4931160063056,19.5911544605813,19.4914923847406,17.6467328407564,17.7437040856144,17.5144219494642
"A0A9D4VNC6_PEA",19.5492053371253,19.9520940244316,20.5255572363756,20.0660848130992,20.5255572363756,19.6637312978793,20.2844692043633,20.3498920308262,17.6920543188053,18.3082432858156,18.4057633841494
"A0A9D4VNC8_PEA",20.8917695280949,20.84950735005,19.3854017005693,20.8369489398478,19.3854017005693,19.7417036834886,20.828622693665,20.906487798543,20.9506465702786,20.5364186573397,20.5962481836823
"A0A9D4VNJ1_PEA",19.9246647965732,20.3047612967336,19.8712537062594,19.8031530341016,19.8712537062594,19.7439501414027,19.8603801551933,19.9819742710405,18.55028035767,18.8820404615699,19.0592284476501
"A0A9D4VNJ2_PEA",18.5879289147523,18.7245941285314,18.2813660073715,18.3384165464667,18.2813660073715,18.3976229795253,18.3962322806827,18.0772513490025,17.3209273379154,17.673221954544,17.6769669286854
"A0A9D4VNU4_PEA",18.1634530028284,17.8644523993241,17.9135122760096,17.7741478154289,17.9135122760096,18.2947973964911,17.2013233962175,18.1250488038505,19.2697831036048,20.0616300394036,20.0648249484151
"A0A9D4VNW1_PEA",18.5434338228744,18.0312992586831,18.1386073803867,18.2340331911545,18.1386073803867,17.851456113488,18.2876358424736,18.1418682037274,16.116633247189,16.0256178395926,16.016994783366
"A0A9D4VP29_PEA",18.4268868662823,16.6260386304896,16.9617275993944,18.708569166904,16.8386356825166,17.216319621358,17.1366231348296,18.9970500081934,19.2050988987787,18.9650687101765,18.7259540511502
"A0A9D4VP54_PEA",19.3792212830309,19.5978288352071,17.7417609129361,19.2444512386466,17.7417609129361,18.7469187680376,19.2916280164734,19.483776269014,17.9867076692449,17.3979550263821,17.0989962585026
"A0A9D4VP91_PEA",21.5674304685964,20.6858873571393,22.3587087955775,21.7699538445646,22.3587087955775,22.1986023454628,21.0862620988201,21.8665131462926,20.5017873329802,20.7888490818016,20.9976412398613
