"name","ID","Axillary_Buds_2h_vs_Axillary_Buds_0h_p.val","Axillary_Buds_2h_vs_Axillary_Buds_0h_p.adj","Axillary_Buds_2h_vs_Axillary_Buds_0h_significant","Axillary_Buds_2h_vs_Axillary_Buds_0h_ratio"
"NDK1_PEA","P47922",0.00575191526701621,0.0342,TRUE,-0.928
"NLTP3_PEA","A0A158V976",6.18963769130041e-05,0.00175,TRUE,-2.78
"OEP24_PEA","O49929",0.000746048836869539,0.00812,TRUE,-0.762
"OEP37_PEA","Q4LDF9",0.00437328487421951,0.028,TRUE,0.717
"OTC_PEA","Q43814",0.00709667352236191,0.0391,TRUE,0.847
"PCNA_PEA","A0A9D4WW42",0.00614656265934412,0.0356,TRUE,0.692
"PETD_PEA","A0A0F6NG14",0.000140568508182047,0.00288,TRUE,-2.13
"PIP2_PEA","P25794",2.42902037891274e-06,0.000247,TRUE,3.07
"PIP22_PEA","O82711",9.37260485653313e-05,0.0023,TRUE,2.35
"PLSB_PEA","P30706",1.01844431662835e-05,0.000569,TRUE,-1.85
"POR_PEA","Q01289",0.00514224874076687,0.0313,TRUE,1.51
"PSAA_PEA","A0A0F6NFW5",5.01221539933105e-05,0.00154,TRUE,1.53
"PSAC_PEA","P10793",0.00011405234841461,0.00257,TRUE,-1.71
"PSBP_PEA","P16059",0.00528539161384624,0.0319,TRUE,1.16
"PYRB1_PEA","Q43086",1.44254320673786e-05,0.000704,TRUE,-1.54
"Q00809_PEA","Q00809",0.000749903231549667,0.00813,TRUE,1.11
"Q08148_PEA","Q08148",0.00492631870223306,0.0305,TRUE,1.65
"Q08155_PEA","A0A9D4XCN5",0.00178666920416944,0.0147,TRUE,0.749
"Q0KKQ3_PEA","Q0KKQ3",0.00330728953424864,0.0229,TRUE,-0.732
"Q257C6_PEA","Q257C6",0.00013578927667682,0.00285,TRUE,1.35
"Q41027_PEA","A0A9D4XWD6",5.23295768677416e-05,0.0016,TRUE,-4.16
"Q41038_PEA","Q41038",0.00890700977754158,0.0457,TRUE,1.89
"Q43816_PEA","Q43815",0.000927757768891964,0.00933,TRUE,-0.765
"Q6SZ89_PEA.1","A0A9D5A1D7",1.68788691912168e-05,0.000785,TRUE,2.39
"Q6UEJ2_PEA","Q6UEJ2",0.00107049992429815,0.0103,TRUE,-1.1
"Q6ZYF2_PEA","A0A0C7L825",0.0060332707845254,0.0352,TRUE,2.7
"Q8H1A3_PEA","Q8H1A3",0.0099779996555248,0.0498,TRUE,-0.782
"Q9SWS9_PEA","A0A9D5ABK2",8.07408837410968e-06,0.000511,TRUE,-1.76
"Q9XGG6_PEA","Q9XGG6",2.3204987606933e-05,0.000952,TRUE,1.77
"Q9XGG8_PEA","Q9XGG8",0.00839388794660751,0.044,TRUE,1.04
"RBCMT_PEA","Q43088",0.00210083036560665,0.0166,TRUE,1.17
"RBS2_PEA","P07689",0.00807752289233116,0.0429,TRUE,1.08
"RK22_PEA","P23408",3.17033848733762e-06,0.000295,TRUE,3.04
"RL34_PEA","P40590",2.62395638380239e-05,0.00103,TRUE,-1.53
"RMS3_PEA","A0A109QYD3",1.74911765838748e-05,0.000799,TRUE,1.45
"RPOA_PEA","A0A0F6NG77",5.97730566411864e-05,0.00173,TRUE,-1.15
"RR17_PEA","P17092",0.000860365540374309,0.00888,TRUE,-1.43
"RR19_PEA","A0A0F6NGE1",0.00775678885605466,0.0416,TRUE,-1.01
"RR7_PEA","A0A0F6NG22",0.00164602961292782,0.0139,TRUE,-0.929
"SPDS2_PEA","Q9ZTR0",0.00293694728268266,0.021,TRUE,-0.654
"TBB2_PEA","P29501",7.41926861126061e-07,0.000137,TRUE,1.88
"TBB3_PEA","P29502",0.00627165995948283,0.0362,TRUE,-1.04
"TIC32_PEA","Q6RVV4",0.00350312261371246,0.0238,TRUE,-2.23
"TIC55_PEA","O49931",0.00720394820476039,0.0395,TRUE,0.686
"TIC62_PEA","Q8SKU2",7.59030895995954e-06,0.000496,TRUE,1.99
"TOC34_PEA","Q41009",4.24538854698233e-05,0.00139,TRUE,-1.2
"TOC64_PEA","Q9MUK5",0.00634070560037584,0.0365,TRUE,-0.873
"TPT_PEA","P21727",2.73487422906432e-05,0.00106,TRUE,1.42
"UCRIA_PEA","P26291",7.91736095908864e-06,0.000506,TRUE,1.94
"UT204_PEA","P82340",8.91303261003484e-05,0.00223,TRUE,-1.3
"W0M5A8_PEA","W0M5A8",6.75387662056759e-05,0.00189,TRUE,1.97
"W0M6C5_PEA","W0M6C5",0.00120652172148858,0.0112,TRUE,1.01
