"name","ID","Axillary_Buds_0h_vs_Apical_Buds_0h_p.val","Axillary_Buds_0h_vs_Apical_Buds_0h_p.adj","Axillary_Buds_0h_vs_Apical_Buds_0h_significant","Axillary_Buds_0h_vs_Apical_Buds_0h_ratio"
"A0A9D5A7L0_PEA","A0A9D5A7L0",0.000597454548022825,0.0048,TRUE,-1.36
"A0A9D5A7P3_PEA","A0A9D5A7P3",6.57915921103843e-06,0.000261,TRUE,-2.4
"A0A9D5A7P8_PEA","A0A9D5A7P8",6.28890053270397e-05,0.00102,TRUE,2.12
"A0A9D5A7Q7_PEA","A0A9D5A7Q7",0.0124293959480827,0.0498,TRUE,-0.604
"A0A9D5A7S2_PEA","A0A9D5A7S2",0.000918939039337542,0.00658,TRUE,0.931
"A0A9D5A7U1_PEA","A0A9D5A7U1",0.00029091260428674,0.00285,TRUE,1.65
"A0A9D5A7U2_PEA","A0A9D5A7U2",6.61055474129306e-05,0.00104,TRUE,1.39
"A0A9D5A842_PEA","A0A9D5A842",0.000700370078970943,0.0054,TRUE,1.89
"A0A9D5A853_PEA","A0A9D5A5M9",0.0119672170574838,0.0485,TRUE,0.608
"A0A9D5A8B6_PEA","A0A9D5A8B6",0.000404850725819569,0.00358,TRUE,1.29
"A0A9D5A8C7_PEA","A0A9D5A8C7",0.000159447534925273,0.00191,TRUE,2.02
"A0A9D5A8F1_PEA","A0A9D5A8F1",0.00224839220211367,0.0131,TRUE,-1.52
"A0A9D5A8J3_PEA","A0A9D5A8J3",0.00324550193842144,0.0174,TRUE,-1.09
"A0A9D5A8L6_PEA","A0A9D5A8L6",0.000207062601068306,0.00224,TRUE,1.21
"A0A9D5A8M0_PEA","A0A9D5A8M0",0.00292523683597317,0.016,TRUE,-0.867
"A0A9D5A8M4_PEA","A0A9D5A8M4",0.00125434288779193,0.00832,TRUE,-1.09
"A0A9D5A8N7_PEA","A0A9D5A8N7",0.000197003902508615,0.00219,TRUE,1.68
"A0A9D5A8R3_PEA","A0A9D4WI60",8.26026331991844e-06,0.000314,TRUE,-2.55
"A0A9D5A8U8_PEA","A0A9D5A8U8",0.00222356294543574,0.013,TRUE,-0.716
"A0A9D5A8V8_PEA","A0A9D5A8V8",0.00344430932542544,0.0182,TRUE,-0.924
"A0A9D5A8W3_PEA","A0A9D5A8W3",1.50689748064928e-06,0.000115,TRUE,-3.27
"A0A9D5A927_PEA","A0A9D5A927",0.000984063606130676,0.00696,TRUE,-0.854
"A0A9D5A961_PEA","A0A9D5A961",0.00165288353752699,0.0104,TRUE,1.14
"A0A9D5A987_PEA","A0A9D5A987",1.72582479470627e-05,0.000461,TRUE,-1.84
"A0A9D5A9B4_PEA","A0A9D5A9B4",0.00282019037642705,0.0156,TRUE,-1.03
"A0A9D5A9J8_PEA","A0A9D5A9J8",0.00210651175061184,0.0124,TRUE,1
"A0A9D5A9M6_PEA","A0A9D5A9M6",5.4319062399345e-05,0.000927,TRUE,1.42
"A0A9D5AA50_PEA","A0A9D5AA50",0.0102174599004135,0.0428,TRUE,4.59
"A0A9D5AA84_PEA","A0A9D5AA84",0.000932791308400635,0.00666,TRUE,0.963
"A0A9D5AAC5_PEA","A0A9D5AAC5",0.00186359016795474,0.0114,TRUE,-0.773
"A0A9D5AAD5_PEA","A0A9D5AAD5",3.38350051820895e-08,2.9e-05,TRUE,-4.09
"A0A9D5AAH0_PEA","A0A9D4WI92",0.00021037105118488,0.00226,TRUE,-1.28
"A0A9D5AAS4_PEA","A0A9D4WGA5",4.63273300138018e-06,0.000207,TRUE,-1.76
"A0A9D5AAX8_PEA","A0A9D5AAX8",1.53247844166655e-06,0.000116,TRUE,2.64
"A0A9D5AB12_PEA","A0A9D5AB12",0.000189382371242031,0.00213,TRUE,-1.27
"A0A9D5AB81_PEA","A0A9D5AB81",0.00317689336619266,0.0171,TRUE,3.67
"A0A9D5AB90_PEA","A0A9D5AB90",1.76630666666253e-05,0.000464,TRUE,-1.58
"A0A9D5ABB3_PEA","A0A9D5ABB3",0.000921840559524236,0.00659,TRUE,0.876
"A0A9D5ABD9_PEA","A0A9D5ABD9",0.000139089150212659,0.00172,TRUE,-2.58
"A0A9D5ABG8_PEA","A0A9D5ABG8",0.00414449637765488,0.0212,TRUE,1.92
"A0A9D5ABJ7_PEA","A0A9D5ABJ7",0.000324204521081999,0.00306,TRUE,-2.29
"A0A9D5ABV1_PEA","A0A9D5ABV1",2.05457074064455e-06,0.000133,TRUE,2.49
"A0A9D5ABV6_PEA","A0A9D5ABV6",0.00204353503225189,0.0121,TRUE,0.718
"A0A9D5ABX6_PEA","A0A9D5ABX6",0.00874689432992045,0.0381,TRUE,-0.786
"A0A9D5AC29_PEA","A0A9D5AC29",0.0056196365469941,0.027,TRUE,-0.806
"A0A9D5AC37_PEA","A0A9D4WHV7",0.0050256730194652,0.0246,TRUE,0.892
"A0A9D5AC81_PEA","A0A9D5AC81",0.00856079891174778,0.0374,TRUE,-1.07
"A0A9D5ACA2_PEA","A0A9D5ACA2",0.000194922847436488,0.00217,TRUE,1.41
"A0A9D5ACB0_PEA","A0A9D5ACB0",0.000995638094955063,0.00702,TRUE,-1.35
"A0A9D5ACD9_PEA","A0A9D5ACD9",0.000307405361909182,0.00295,TRUE,1.44
"A0A9D5ACE0_PEA","P29502",0.00175640835215701,0.0109,TRUE,-0.762
"A0A9D5ACL3_PEA","A0A9D4YBG2",0.000822539554001743,0.00607,TRUE,-2.31
"A0A9D5ACU3_PEA","A0A9D5ACU3",1.88993705795875e-05,0.000486,TRUE,-2.42
"A0A9D5AD18_PEA","A0A9D5AD18",0.00748259031318556,0.0337,TRUE,-0.8
"A0A9D5AD22_PEA","A0A9D5AD22",0.000122055034372699,0.00157,TRUE,1.18
"A0A9D5AD52_PEA","A0A9D5AD52",5.57700455619228e-06,0.000235,TRUE,-3.02
"A0A9D5AD52_PEA.1","A0A9D4W225",0.00536656749750071,0.026,TRUE,3.21
"A0A9D5AD54_PEA","A0A9D5AD54",4.82313824400294e-05,0.000861,TRUE,1.38
"A0A9D5AD69_PEA","A0A9D5AD69",2.05027214285192e-06,0.000133,TRUE,3.28
"A0A9D5AD93_PEA","A0A9D4WN72",4.37283281402146e-06,0.000201,TRUE,-2.11
"A0A9D5ADB7_PEA","A0A9D5ADB7",0.000999965136619862,0.00704,TRUE,1.25
"A0A9D5ADC7_PEA","A0A9D5ADC7",0.000167846734052855,0.00197,TRUE,1.57
"A0A9D5ADP4_PEA","A0A9D5ADP4",0.00376792644106552,0.0197,TRUE,-1.88
"A0A9D5ADY9_PEA","A0A9D5ADY9",0.000283017506652889,0.00281,TRUE,2.41
"A0A9D5AE16_PEA","A0A9D5AE16",1.31261598253609e-07,4.44e-05,TRUE,2.99
"A0A9D5AE64_PEA","A0A9D5AE64",6.29759834432451e-05,0.00102,TRUE,-2.15
"A0A9D5AE83_PEA","A0A9D5AE83",0.000565858342638824,0.00463,TRUE,-1.79
"A0A9D5AE87_PEA","A0A9D5AE87",0.00904090490088993,0.039,TRUE,0.969
"A0A9D5AE94_PEA.1","A0A9D5AE27",0.00312292041808503,0.0169,TRUE,-2.83
"A0A9D5AEA2_PEA","A0A9D5AHW8",0.00680155358467859,0.0312,TRUE,1.15
"A0A9D5AED2_PEA","A0A9D5AED2",0.000272402009350872,0.00272,TRUE,-1.18
"A0A9D5AED5_PEA","A0A9D5AED5",7.92219645482571e-05,0.00117,TRUE,1.83
"A0A9D5AEF3_PEA","A0A9D4ZVR0",0.000996188006182788,0.00702,TRUE,-1.24
"A0A9D5AEK5_PEA","A0A9D5AEK5",0.000173966847894417,0.00202,TRUE,1.48
"A0A9D5AEL9_PEA","A0A9D5AEL9",0.00448212242855326,0.0225,TRUE,-0.813
"A0A9D5AEM3_PEA","A0A9D5AEM3",7.2419019511419e-06,0.000282,TRUE,1.97
"A0A9D5AEM4_PEA","A0A9D5AEM4",1.30974474283584e-05,0.000396,TRUE,1.91
"A0A9D5AEM8_PEA","A0A9D5AEM8",0.00192995004904559,0.0117,TRUE,1.17
"A0A9D5AEZ8_PEA","A0A9D5AEZ8",5.96456435008211e-05,0.000986,TRUE,-2.49
"A0A9D5AF23_PEA","A0A9D5AF23",5.38228848828683e-05,0.000923,TRUE,-1.25
"A0A9D5AF45_PEA","A0A9D5AF45",0.00635287087777346,0.0296,TRUE,1.65
"A0A9D5AFJ4_PEA","A0A9D5AFJ4",0.00348918283373559,0.0184,TRUE,0.984
"A0A9D5AFS8_PEA.1","A0A9D4Y5S3",0.000319044457232578,0.00303,TRUE,1.71
"A0A9D5AFY2_PEA","A0A9D5AFY2",0.000180213277785989,0.00206,TRUE,-1.62
"A0A9D5AG23_PEA","A0A9D5AG23",8.65093025318399e-05,0.00124,TRUE,2.66
"A0A9D5AG33_PEA.1","A0A9D5AG33",0.00372102795221704,0.0194,TRUE,2.8
"A0A9D5AG35_PEA","A0A9D5AG35",0.000142541918994435,0.00176,TRUE,-2.47
"A0A9D5AG87_PEA","A0A9D5AG87",0.0036155411152998,0.019,TRUE,0.79
"A0A9D5AGB5_PEA","A0A9D5AGB5",0.00016974646891285,0.00199,TRUE,3.37
"A0A9D5AGJ7_PEA","A0A9D5AGJ7",0.00183167649299182,0.0113,TRUE,-1.25
"A0A9D5AGK7_PEA","A0A9D5AGK7",0.00467313238766865,0.0232,TRUE,1.31
"A0A9D5AGK9_PEA","A0A9D5AGK9",4.88673042556968e-05,0.000866,TRUE,-2.09
"A0A9D5AGP1_PEA","A0A9D4WRD8",0.00450789981002617,0.0226,TRUE,1.14
"A0A9D5AH16_PEA","P27084",6.50602945649886e-05,0.00104,TRUE,1.79
"A0A9D5AH25_PEA","A0A9D5AH25",0.000899306221181035,0.0065,TRUE,-2.04
"A0A9D5AH37_PEA","A0A9D5AH37",0.00588679381119966,0.0279,TRUE,0.871
"A0A9D5AH55_PEA","A0A9D5AH55",0.00136860680794454,0.0089,TRUE,-1.32
"A0A9D5AHA8_PEA","A0A9D5AHA8",2.59556716781363e-06,0.000154,TRUE,-2.61
"A0A9D5AHC5_PEA","A0A9D5AHC5",0.000510497502410978,0.00427,TRUE,-3.2
"A0A9D5AHN8_PEA","A0A9D5AHN8",0.00327124524533711,0.0175,TRUE,-2.14
"A0A9D5AHS7_PEA","A0A9D5AHS7",2.46702302172069e-05,0.000575,TRUE,-4.07
"A0A9D5AHU2_PEA","A0A9D5AHU2",0.00156523179879992,0.00993,TRUE,1.94
"A0A9D5AHZ8_PEA","A0A9D5AHZ8",0.000264313186549325,0.00267,TRUE,-2.51
"A0A9D5AI85_PEA","A0A9D5AI85",8.62608116868827e-05,0.00124,TRUE,1.08
"A0A9D5AIB0_PEA","A0A9D5AIB0",0.000339255470501034,0.00317,TRUE,-1.31
"A0A9D5AIF5_PEA","A0A9D5AIF5",6.67364512033325e-09,2.22e-05,TRUE,-4.4
"A0A9D5AIJ7_PEA","A0A9D5AIJ7",0.00266620437418392,0.015,TRUE,0.962
"A0A9D5AIV8_PEA","A0A9D4ZZ34",1.9083773731028e-05,0.000489,TRUE,-1.55
"A0A9D5AJ13_PEA","A0A9D5AJ13",0.000222236063681821,0.00236,TRUE,1.09
"A0A9D5AJ24_PEA","A0A9D5AJ24",9.51512732372495e-05,0.00133,TRUE,1.55
"A0A9D5AJ56_PEA","A0A9D5AJ56",0.00882812497249738,0.0383,TRUE,1
"A0A9D5AJ70_PEA","A0A9D5AJ70",0.00321862996192368,0.0173,TRUE,-0.945
"A0A9D5AJ93_PEA","A0A9D5AJ93",0.00729848580695043,0.0332,TRUE,-2.79
"A0A9D5AJA0_PEA","A0A9D5AJA0",0.000972160767060296,0.00688,TRUE,0.856
"A0A9D5AJE5_PEA","A0A9D5AJE5",0.00900443067450527,0.0389,TRUE,2.38
"A0A9D5AJF5_PEA","A0A9D5AJF5",0.000341893659358071,0.00318,TRUE,1.28
"A0A9D5AJK2_PEA","A0A9D5AJK2",0.00409575159164343,0.021,TRUE,1.03
"A0A9D5AJR3_PEA","A0A9D4XX25",0.00104181217380766,0.00724,TRUE,-1.44
"A0A9D5AK63_PEA","A0A9D5AK63",0.000385779062592606,0.00347,TRUE,-1.37
"A0A9D5AK64_PEA","A0A9D5AK64",0.000292748517053001,0.00286,TRUE,1.24
"A0A9D5AKB5_PEA","A0A9D5AKB5",0.000956841840147383,0.0068,TRUE,-1.23
"A0A9D5AKE0_PEA","A0A9D5AKE0",0.000261172771479128,0.00264,TRUE,-1.43
"A0A9D5AKH9_PEA","A0A9D5AKH9",3.10450834196887e-05,0.000642,TRUE,2.62
"A0A9D5AKN7_PEA","A0A9D4VUE1",0.00550331183125404,0.0265,TRUE,-0.781
"A0A9D5AKR4_PEA","A0A9D5AGL8",0.000293673861756395,0.00286,TRUE,-1.91
"A0A9D5AKS2_PEA","A0A9D5AKS2",0.0007499035804637,0.00568,TRUE,-0.973
"A0A9D5AKX5_PEA","A0A9D5AKX5",0.000310780971515285,0.00297,TRUE,-1.17
"A0A9D5AL72_PEA","A0A9D5AL72",0.000334658591508189,0.00313,TRUE,1.41
"A0A9D5ALS9_PEA","A0A9D5ALS9",0.0047636602068758,0.0235,TRUE,-1.27
"A0A9D5AM99_PEA","A0A9D5AM99",0.00682675902266209,0.0312,TRUE,0.66
"A0A9D5AMG3_PEA","A0A9D5AMG3",0.000815691934025713,0.00604,TRUE,-1.73
"A0A9D5AN76_PEA","A0A9D5AN76",1.71255922701721e-05,0.000459,TRUE,1.58
"A0A9D5ANH9_PEA","A0A9D5ANH9",1.75556421140622e-06,0.000122,TRUE,-3.08
"A0A9D5ANM0_PEA","A0A9D5ANM0",9.02728544975035e-05,0.00128,TRUE,-1.88
"A0A9D5ANN4_PEA","A0A9D5ANN4",0.00276405709278563,0.0154,TRUE,0.979
"A0A9D5ANP0_PEA","A0A9D5ANP0",8.50154563259889e-05,0.00123,TRUE,-1.71
"A0A9D5ANQ3_PEA","A0A9D5ANQ3",4.29952479364738e-06,0.000201,TRUE,-1.93
"A0A9D5AP29_PEA","A0A9D5AP29",1.36491292156534e-05,0.000407,TRUE,-4.32
"A0A9D5AP55_PEA","A0A9D5AP55",1.22925728312697e-07,4.44e-05,TRUE,-3.68
"A0A9D5AP63_PEA","A0A9D5AP63",4.4426105964265e-05,0.000822,TRUE,-2.22
"A0A9D5APA3_PEA","A0A9D4XCM3",0.00013018821165526,0.00164,TRUE,-1.56
"A0A9D5APA5_PEA","A0A9D5AMJ3",0.000434017367994787,0.00378,TRUE,2.36
"A0A9D5APB7_PEA","A0A9D5APB7",5.11618719716602e-07,7.58e-05,TRUE,-3.53
"A0A9D5APG0_PEA","A0A9D5APG0",7.25153826809574e-05,0.0011,TRUE,1.31
"A0A9D5APG4_PEA","A0A9D5ALI1",0.000137947361042926,0.00171,TRUE,-2.49
"A0A9D5APP1_PEA","A0A9D5APP1",0.012410075638619,0.0498,TRUE,-1.02
"A0A9D5APR3_PEA","A0A9D5APR3",0.00612937670882266,0.0288,TRUE,-0.795
"A0A9D5APW6_PEA","A0A9D5APW6",0.00111900461271873,0.00761,TRUE,-1.27
"A0A9D5APY9_PEA","A0A9D5APY9",0.00071418547031283,0.00548,TRUE,-1.95
"A0A9D5AQ24_PEA","A0A9D5AQ24",0.00274966938805556,0.0153,TRUE,0.778
"A0A9D5AQ68_PEA","A0A9D4X650",6.21135648554542e-05,0.00101,TRUE,1.17
"A0A9D5AQ75_PEA","A0A9D5AN47",0.0109081392510454,0.0448,TRUE,0.672
"A0A9D5AQB3_PEA","A0A9D4XAG5",0.00133199567777428,0.00872,TRUE,-1.05
"A0A9D5AQI1_PEA","A0A9D5AQI1",0.000268241848228622,0.0027,TRUE,1.23
"A0A9D5AQN8_PEA","A0A9D5AQN8",0.00616209938122135,0.0289,TRUE,1.06
"A0A9D5AQQ3_PEA","A0A9D5AQQ3",0.00333096107808825,0.0178,TRUE,1.11
"A0A9D5AQU6_PEA","A0A9D5AQU6",0.0108048453792313,0.0445,TRUE,0.799
"A0A9D5AQX3_PEA","A0A9D5AQX3",0.00543636722818117,0.0263,TRUE,0.645
"A0A9D5AQY9_PEA","A0A9D5AQY9",0.00516340095021162,0.0251,TRUE,-1.15
"A0A9D5AR19_PEA","A0A9D5AR19",3.80549093337061e-05,0.000741,TRUE,1.78
"A0A9D5AR30_PEA","A0A9D5AR30",1.69315513908935e-06,0.000121,TRUE,2.49
"A0A9D5AR59_PEA","A0A9D5AR59",0.00612238011307157,0.0288,TRUE,0.685
"A0A9D5AR61_PEA","A0A9D5AR61",0.00083672255476272,0.00615,TRUE,-1.28
"A0A9D5ARF5_PEA","A0A9D5ARF5",0.00192626495562693,0.0116,TRUE,1.46
"A0A9D5ARG8_PEA","A0A9D5ARG8",0.00293517397432189,0.016,TRUE,1.2
"A0A9D5ARK6_PEA","A0A9D5AQL2",0.00633899971570579,0.0295,TRUE,-1.05
"A0A9D5ARM1_PEA","A0A9D5ARM1",3.9770387609615e-05,0.000762,TRUE,-1.99
"A0A9D5ARN7_PEA","A0A9D5ARN7",6.3201863387933e-06,0.000257,TRUE,-2.19
"A0A9D5ARQ1_PEA","A0A9D5ARQ1",1.65895595746999e-07,4.74e-05,TRUE,4.75
"A0A9D5ARR1_PEA","A0A9D5ARR1",0.000113270444376336,0.00149,TRUE,-1.61
"A0A9D5ARZ2_PEA","A0A9D5ARZ2",0.00888670418770851,0.0385,TRUE,-0.651
"A0A9D5AS10_PEA","A0A9D5AS10",0.000537901201924438,0.00444,TRUE,1.23
"A0A9D5AS49_PEA","A0A9D5AS49",1.28307276857887e-07,4.44e-05,TRUE,3.25
"A0A9D5AS54_PEA","A0A9D5AS54",0.00919054503391199,0.0395,TRUE,-1.48
"A0A9D5AS74_PEA","A0A9D5AS74",4.40458838188274e-06,0.000201,TRUE,2.2
"A0A9D5AS75_PEA","A0A9D5AS75",0.00975326988623934,0.0414,TRUE,-0.682
"A0A9D5ASE6_PEA","A0A9D5ASE6",1.18882309389938e-05,0.000382,TRUE,2.32
"A0A9D5ASF5_PEA","A0A9D5ASF5",6.67102357577787e-05,0.00104,TRUE,-1.54
"A0A9D5ASI6_PEA","A0A9D5ASI6",8.27062698786678e-05,0.00121,TRUE,1.61
"A0A9D5ASL8_PEA","A0A9D5ASL8",0.0010497958385143,0.00728,TRUE,1.68
"A0A9D5ASS7_PEA","A0A9D5ASS7",0.000571175788718973,0.00465,TRUE,-1.5
"A0A9D5AT18_PEA","A0A9D5AT18",0.00808746272105414,0.0357,TRUE,0.702
"A0A9D5AT22_PEA","A0A9D5AT22",8.9637645948949e-05,0.00127,TRUE,1.87
"A0A9D5AT57_PEA","A0A9D5AT57",0.000753293632540028,0.0057,TRUE,-1.59
"A0A9D5AT84_PEA","A0A9D4XCN5",0.00533313411166574,0.0258,TRUE,-0.826
"A0A9D5ATB4_PEA","A0A9D5ATB4",0.00887950089685729,0.0385,TRUE,0.752
"A0A9D5ATF4_PEA","A0A9D5ATF4",0.0077841123300496,0.0348,TRUE,-1.56
"A0A9D5ATP4_PEA","A0A9D5ATP4",0.000393858369866374,0.00352,TRUE,1.06
"A0A9D5ATT4_PEA","A0A9D5ATT4",0.000401154689617469,0.00357,TRUE,1.22
"A0A9D5ATV1_PEA","A0A9D5ATV1",0.00667525554136745,0.0307,TRUE,-2.63
"A0A9D5ATW1_PEA","A0A9D5ATW1",4.7731900448341e-06,0.000212,TRUE,-2.24
"A0A9D5AU18_PEA","A0A9D5AU18",4.93415886454416e-05,0.000867,TRUE,-1.63
"A0A9D5AU34_PEA","A0A9D5AU34",0.000200892034823677,0.0022,TRUE,3.45
"A0A9D5AU47_PEA","A0A9D4VRN6",0.0123961464414706,0.0498,TRUE,0.831
"A0A9D5AU69_PEA","A0A9D5AU69",0.000413305632915274,0.00363,TRUE,1.15
"A0A9D5AUA0_PEA","A0A9D5AUA0",0.000123882708338419,0.00159,TRUE,-1.63
"A0A9D5AUD5_PEA","A0A9D5AUD5",8.51099633839646e-05,0.00123,TRUE,-1.05
"A0A9D5AUJ3_PEA","A0A9D5AUJ3",3.06786306961037e-05,0.00064,TRUE,2.37
"A0A9D5AUK0_PEA","A0A9D4XTM6",0.0005161051844756,0.00431,TRUE,-1.69
"A0A9D5AUT1_PEA","A0A9D5APS5",5.069973123446e-06,0.000222,TRUE,2.62
"A0A9D5AUV0_PEA","A0A9D5AUV0",0.00841542542589644,0.0369,TRUE,-0.674
"A0A9D5AUZ4_PEA","A0A9D5AUZ4",1.3815525377244e-07,4.44e-05,TRUE,-3.3
"A0A9D5AVA3_PEA","A0A9D5AQ99",0.00239114717301476,0.0138,TRUE,2.03
"A0A9D5AVA4_PEA","A0A9D5AVA4",1.02367774477592e-05,0.000359,TRUE,-1.54
"A0A9D5AVB8_PEA","A0A9D4XQK7",0.000464147923523823,0.00397,TRUE,1.06
"A0A9D5AVK0_PEA","A0A9D5AVK0",2.96557861880136e-05,0.000627,TRUE,1.45
"A0A9D5AVR1_PEA","A0A9D5AVR1",0.0061160710394237,0.0288,TRUE,-1.26
"A0A9D5AVR9_PEA","A0A9D5AVR9",0.00644885287702298,0.0299,TRUE,1.18
"A0A9D5AVS7_PEA","A0A9D5AVS7",0.00637459520413709,0.0296,TRUE,-0.992
"A0A9D5AVZ4_PEA","A0A9D5AVZ4",0.00172865284304386,0.0108,TRUE,2.08
"A0A9D5AW14_PEA","A0A9D5AW14",0.00518087202693446,0.0252,TRUE,-0.996
"A0A9D5AW65_PEA","A0A9D5AW65",2.45728890865153e-06,0.000151,TRUE,-5.39
"A0A9D5AWB0_PEA","A0A9D5AWB0",0.00113468425165089,0.00768,TRUE,1.28
"A0A9D5AWC5_PEA","A0A9D5AWC5",6.14111104284577e-07,8.03e-05,TRUE,-2.26
"A0A9D5AWD8_PEA","A0A9D5AWD8",1.22954703948937e-06,0.000104,TRUE,-2.76
"A0A9D5AWI5_PEA","A0A9D5AWI5",4.42795073881632e-09,2.22e-05,TRUE,6
"A0A9D5AWJ9_PEA","A0A9D5ARJ8",0.000646232534073491,0.00511,TRUE,1.62
"A0A9D5AX18_PEA","A0A9D5AX18",0.000493804199708529,0.00417,TRUE,2.72
"A0A9D5AX20_PEA","A0A9D5AX20",6.37129167008166e-05,0.00102,TRUE,-3.37
"A0A9D5AX33_PEA","A0A9D5AX33",0.00146914923663281,0.00943,TRUE,1.84
"A0A9D5AX53_PEA","A0A9D5AX53",0.00868379469913637,0.0379,TRUE,-0.949
"A0A9D5AX55_PEA","A0A9D5AX55",0.00798122523761184,0.0354,TRUE,-0.891
"A0A9D5AXA6_PEA","A0A9D4WGE8",0.00636839851166963,0.0296,TRUE,1.46
"A0A9D5AXE8_PEA","A0A9D5AXE8",0.00187981342339877,0.0115,TRUE,2.35
"A0A9D5AXF6_PEA","A0A9D5AXF6",0.00566954597375826,0.0271,TRUE,-0.83
"A0A9D5AXH4_PEA","A0A9D4XVN0",0.0117348940930623,0.0478,TRUE,-0.986
"A0A9D5AXL4_PEA.1","A0A9D5ASM3",0.000355264260683391,0.00328,TRUE,2.64
"A0A9D5AXP8_PEA","A0A9D5AXP8",0.000223957724532709,0.00236,TRUE,-1.17
"A0A9D5AXS2_PEA","A0A9D5AXS2",0.00923283810680105,0.0397,TRUE,2.64
"A0A9D5AXS5_PEA","A0A9D5AXS5",0.000160419883521755,0.00192,TRUE,0.968
"A0A9D5AY10_PEA","A0A9D5AY10",0.000271261593000749,0.00271,TRUE,-1.62
"A0A9D5AY48_PEA","A0A9D5AY48",0.00101842761212327,0.00714,TRUE,1.05
"A0A9D5AY70_PEA","A0A9D5AY70",2.69956662167723e-06,0.000156,TRUE,-2.11
"A0A9D5AYH3_PEA","A0A9D4XPI8",6.30536576812973e-05,0.00102,TRUE,1.79
"A0A9D5AYL7_PEA","A0A9D5AYL7",2.50308724646843e-06,0.000151,TRUE,-3.42
"A0A9D5AYM5_PEA","A0A9D5AVY4",2.22588929222049e-06,0.00014,TRUE,-2.25
"A0A9D5AYQ2_PEA","A0A9D5AYQ2",0.000304592110283954,0.00293,TRUE,1.34
"A0A9D5AYW5_PEA","A0A9D5AYW5",1.70917554194484e-06,0.000121,TRUE,-2.52
"A0A9D5AYY2_PEA","A0A9D5AYY2",0.000476591228489039,0.00405,TRUE,-1.16
"A0A9D5AYY9_PEA","A0A9D5AYY9",0.00232746876140277,0.0135,TRUE,1.36
"A0A9D5AZ05_PEA","A0A9D5AZ05",0.00095177914133015,0.00677,TRUE,1.75
"A0A9D5AZ17_PEA.1","A0A9D5AZ17",0.0053865456200438,0.026,TRUE,-4.37
"A0A9D5AZ20_PEA","A0A9D4XRV9",0.00843439363800455,0.037,TRUE,1.5
"A0A9D5AZ25_PEA","A0A9D5AZ25",0.0103691694190021,0.0432,TRUE,-0.79
"A0A9D5AZ73_PEA","A0A9D5AZ73",0.000383357406802601,0.00346,TRUE,-1.29
"A0A9D5AZA6_PEA","A0A9D5AZA6",0.00188758876654662,0.0115,TRUE,0.993
"A0A9D5AZP6_PEA","A0A9D5AZP6",0.000334915183480822,0.00313,TRUE,-1.66
"A0A9D5AZR6_PEA","A0A9D5AZR6",0.00429228771132249,0.0218,TRUE,1.33
"A0A9D5AZT3_PEA","A0A9D5AZT3",0.00328334042103433,0.0176,TRUE,-0.889
"A0A9D5AZU3_PEA","A0A9D5AZU3",0.00204350114694462,0.0121,TRUE,2.47
"A0A9D5AZX0_PEA","A0A9D5AZX0",0.000794335724673104,0.00593,TRUE,-1.34
"A0A9D5B031_PEA","A0A9D5B031",0.000228994340368433,0.0024,TRUE,-1.43
"A0A9D5B032_PEA","A0A9D5B032",0.00460418549683734,0.0229,TRUE,0.698
"A0A9D5B037_PEA","A0A9D5B037",0.000117193587956933,0.00153,TRUE,2.2
"A0A9D5B081_PEA","A0A9D5B081",0.0040527483596679,0.0209,TRUE,1.14
"A0A9D5B0D3_PEA","A0A9D5B0D3",2.70202294690013e-05,0.000602,TRUE,1.82
"A0A9D5B0K1_PEA","A0A9D5B0K1",0.0121637007428895,0.0492,TRUE,-0.876
"A0A9D5B0R7_PEA","A0A9D5B0R7",0.00184221798906047,0.0113,TRUE,-0.958
"A0A9D5B0U7_PEA","A0A9D5B0U7",0.000129916266083096,0.00164,TRUE,-2.09
"A0A9D5B0W0_PEA","A0A9D4XTA7",0.000603216169062506,0.00483,TRUE,-0.971
"A0A9D5B1F9_PEA","A0A9D5B1F9",3.2234042496046e-05,0.00066,TRUE,1.86
"A0A9D5B1H4_PEA","A0A9D5B1H4",0.0064297850196276,0.0299,TRUE,-0.733
"A0A9D5B1I4_PEA","A0A9D5B1I4",0.00776740271984745,0.0347,TRUE,-2.1
"A0A9D5B1R4_PEA","A0A9D5B1R4",9.72104796419433e-05,0.00134,TRUE,-1.17
"A0A9D5B215_PEA","P25470",1.4437089815889e-07,4.46e-05,TRUE,4.21
"A0A9D5B2D4_PEA","A0A9D5B2D4",0.0105413999712333,0.0438,TRUE,-0.599
"A0A9D5B326_PEA","A0A9D5B326",0.0108683770307412,0.0447,TRUE,2.24
"A0A9D5B338_PEA","A0A9D5B338",0.00392372979306812,0.0203,TRUE,3.16
"A0A9D5B338_PEA.2","A0A9D5AZE4",0.000531147343336766,0.0044,TRUE,3.59
"A0A9D5B342_PEA","A0A9D5B342",1.66513798061029e-08,2.22e-05,TRUE,-4.84
"A0A9D5B370_PEA","A0A9D5B370",0.000297823211271933,0.00288,TRUE,1.46
"A0A9D5B3P2_PEA","A0A9D4Y006",2.47549870384712e-05,0.000575,TRUE,-2.57
"A0A9D5B3P8_PEA","A0A9D5B3P8",0.000869824028459823,0.00634,TRUE,0.933
"A0A9D5B3R6_PEA","A0A9D5B3R6",9.60310748533223e-05,0.00134,TRUE,1.43
